time,REWS
0.0,18.144112
0.25,18.193933
0.5,18.20859
0.75,18.175606
1.0,18.204725
1.25,18.281872
1.5,18.331289
1.75,18.363199
2.0,18.461643
2.25,18.544636
2.5,18.636593
2.75,18.726154
3.0,18.754568
3.25,18.746536
3.5,18.773598
3.75,18.810535
4.0,18.841152
4.25,18.913055
4.5,18.880146
4.75,18.833403
5.0,18.797142
5.25,18.777466
5.5,18.690962
5.75,18.640093
6.0,18.544741
6.25,18.461382
6.5,18.398457
6.75,18.31497
7.0,18.289482
7.25,18.264484
7.5,18.247345
7.75,18.158056
8.0,18.133591
8.25,18.047567
8.5,17.99437
8.75,17.95294
9.0,17.88678
9.25,17.80917
9.5,17.820591
9.75,17.874683
10.0,17.804853
10.25,17.854307
10.5,17.95013
10.75,18.000816
11.0,17.98666
11.25,17.968206
11.5,17.972403
11.75,17.946445
12.0,17.907238
12.25,17.93428
12.5,17.944796
12.75,17.962534
13.0,18.031401
13.25,18.074533
13.5,18.058014
13.75,18.112749
14.0,18.146418
14.25,18.105171
14.5,18.124002
14.75,18.078743
15.0,18.045177
15.25,18.037991
15.5,18.083927
15.75,18.168308
16.0,18.207893
16.25,18.23303
16.5,18.278614
16.75,18.32691
17.0,18.335287
17.25,18.358053
17.5,18.433214
17.75,18.43355
18.0,18.427971
18.25,18.502739
18.5,18.574051
18.75,18.594198
19.0,18.588333
19.25,18.565418
19.5,18.54286
19.75,18.50246
20.0,18.51799
20.25,18.51557
20.5,18.502138
20.75,18.577108
21.0,18.593304
21.25,18.62888
21.5,18.664621
21.75,18.699142
22.0,18.770126
22.25,18.841208
22.5,18.905272
22.75,18.993385
23.0,19.064098
23.25,19.159342
23.5,19.226864
23.75,19.316454
24.0,19.367348
24.25,19.399338
24.5,19.454824
24.75,19.463568
25.0,19.498564
25.25,19.544806
25.5,19.637535
25.75,19.674858
26.0,19.696756
26.25,19.723715
26.5,19.754555
26.75,19.782806
27.0,19.818594
27.25,19.849571
27.5,19.913757
27.75,19.942726
28.0,19.962246
28.25,19.955353
28.5,19.968801
28.75,20.023151
29.0,20.106199
29.25,20.170767
29.5,20.272696
29.75,20.383364
30.0,20.429914
30.25,20.514477
30.5,20.650597
30.75,20.719706
31.0,20.831488
31.25,20.928272
31.5,21.012672
31.75,21.121887
32.0,21.208183
32.25,21.268192
32.5,21.33189
32.75,21.392939
33.0,21.447477
33.25,21.487656
33.5,21.565556
33.75,21.620308
34.0,21.698933
34.25,21.777376
34.5,21.828541
34.75,21.885433
35.0,21.913887
35.25,21.9279
35.5,21.971558
35.75,21.941765
36.0,21.996201
36.25,22.052963
36.5,21.999969
36.75,21.989689
37.0,21.943624
37.25,21.851562
37.5,21.819674
37.75,21.802876
38.0,21.777935
38.25,21.79563
38.5,21.83766
38.75,21.85465
39.0,21.852007
39.25,21.886448
39.5,21.890375
39.75,21.877079
40.0,21.801924
40.25,21.810308
40.5,21.823915
40.75,21.862776
41.0,21.919897
41.25,21.970909
41.5,22.052383
41.75,22.12866
42.0,22.120859
42.25,22.136187
42.5,22.099562
42.75,22.043722
43.0,22.070017
43.25,22.023746
43.5,22.039045
43.75,22.042362
44.0,22.079153
44.25,22.04693
44.5,22.090298
44.75,22.095314
45.0,22.151743
45.25,22.167696
45.5,22.126617
45.75,22.189236
46.0,22.262331
46.25,22.319775
46.5,22.376589
46.75,22.418898
47.0,22.447601
47.25,22.438528
47.5,22.376055
47.75,22.261501
48.0,22.207268
48.25,22.102224
48.5,22.075985
48.75,22.075336
49.0,22.090971
49.25,22.086176
49.5,22.062393
49.75,21.976805
50.0,21.887259
50.25,21.840651
50.5,21.783583
50.75,21.729658
51.0,21.708422
51.25,21.649689
51.5,21.660696
51.75,21.620983
52.0,21.650959
52.25,21.58231
52.5,21.557753
52.75,21.486559
53.0,21.437031
53.25,21.381176
53.5,21.315899
53.75,21.268694
54.0,21.244688
54.25,21.281208
54.5,21.229553
54.75,21.189522
55.0,21.139887
55.25,21.09477
55.5,21.048412
55.75,21.055086
56.0,21.020567
56.25,20.986042
56.5,20.920519
56.75,20.900753
57.0,20.806435
57.25,20.707346
57.5,20.708111
57.75,20.670408
58.0,20.632195
58.25,20.58321
58.5,20.567242
58.75,20.476967
59.0,20.427364
59.25,20.410763
59.5,20.382702
59.75,20.395227
60.0,20.437349
60.25,20.383493
60.5,20.37266
60.75,20.425873
61.0,20.419773
61.25,20.431648
61.5,20.461872
61.75,20.437016
62.0,20.410456
62.25,20.426191
62.5,20.414206
62.75,20.404999
63.0,20.41341
63.25,20.395834
63.5,20.424446
63.75,20.397612
64.0,20.377542
64.25,20.268297
64.5,20.163145
64.75,20.089241
65.0,20.050457
65.25,19.934746
65.5,19.858395
65.75,19.880733
66.0,19.840347
66.25,19.804119
66.5,19.776617
66.75,19.73012
67.0,19.642744
67.25,19.544184
67.5,19.39613
67.75,19.215948
68.0,19.034996
68.25,18.893209
68.5,18.703913
68.75,18.61178
69.0,18.514612
69.25,18.417109
69.5,18.39843
69.75,18.347933
70.0,18.344526
70.25,18.369438
70.5,18.373529
70.75,18.40716
71.0,18.354855
71.25,18.386553
71.5,18.336098
71.75,18.312323
72.0,18.287661
72.25,18.211903
72.5,18.158064
72.75,18.138201
73.0,18.096264
73.25,18.098715
73.5,18.078098
73.75,18.101009
74.0,18.160288
74.25,18.226133
74.5,18.316404
74.75,18.358837
75.0,18.343891
75.25,18.398361
75.5,18.459938
75.75,18.563602
76.0,18.624859
76.25,18.625357
76.5,18.615198
76.75,18.591413
77.0,18.610468
77.25,18.599905
77.5,18.682043
