time,REWS
0.0,17.954041
0.25,18.013309
0.5,18.082565
0.75,18.117392
1.0,18.157269
1.25,18.297909
1.5,18.415146
1.75,18.421738
2.0,18.462631
2.25,18.520216
2.5,18.572533
2.75,18.592588
3.0,18.575941
3.25,18.627745
3.5,18.68185
3.75,18.793589
4.0,18.858072
4.25,18.88265
4.5,18.903801
4.75,18.886478
5.0,18.974453
5.25,19.03414
5.5,19.089447
5.75,19.127159
6.0,19.182217
6.25,19.197906
6.5,19.212486
6.75,19.253363
7.0,19.213524
7.25,19.258648
7.5,19.281759
7.75,19.339832
8.0,19.38262
8.25,19.350634
8.5,19.362204
8.75,19.371267
9.0,19.26321
9.25,19.225103
9.5,19.238688
9.75,19.213366
10.0,19.208488
10.25,19.329704
10.5,19.42971
10.75,19.500978
11.0,19.540329
11.25,19.587839
11.5,19.549192
11.75,19.555944
12.0,19.618444
12.25,19.544998
12.5,19.535751
12.75,19.526499
13.0,19.551523
13.25,19.526636
13.5,19.510273
13.75,19.526955
14.0,19.517956
14.25,19.528227
14.5,19.568739
14.75,19.586714
15.0,19.636747
15.25,19.705015
15.5,19.739399
15.75,19.742884
16.0,19.78618
16.25,19.81407
16.5,19.74238
16.75,19.76083
17.0,19.766939
17.25,19.707876
17.5,19.682177
17.75,19.614201
18.0,19.618135
18.25,19.615469
18.5,19.572691
18.75,19.597742
19.0,19.622314
19.25,19.635809
19.5,19.600868
19.75,19.61516
20.0,19.612799
20.25,19.651724
20.5,19.603827
20.75,19.595287
21.0,19.598957
21.25,19.596207
21.5,19.551138
21.75,19.504791
22.0,19.456453
22.25,19.409571
22.5,19.357321
22.75,19.285685
23.0,19.183424
23.25,19.096653
23.5,19.064802
23.75,19.032209
24.0,18.96199
24.25,18.899195
24.5,18.897018
24.75,18.863199
25.0,18.787209
25.25,18.751694
25.5,18.754459
25.75,18.758617
26.0,18.72471
26.25,18.660564
26.5,18.591267
26.75,18.554337
27.0,18.478998
27.25,18.432983
27.5,18.469965
27.75,18.375204
28.0,18.342472
28.25,18.300812
28.5,18.219402
28.75,18.190779
29.0,18.109398
29.25,18.075514
29.5,17.999718
29.75,17.978447
30.0,17.876865
30.25,17.837532
30.5,17.797764
30.75,17.792284
31.0,17.834185
31.25,17.869434
31.5,17.90173
31.75,17.860682
32.0,17.891157
32.25,17.863461
32.5,17.811512
32.75,17.738138
33.0,17.650656
33.25,17.632998
33.5,17.592449
33.75,17.574543
34.0,17.542599
34.25,17.569614
34.5,17.567617
34.75,17.562325
35.0,17.576605
35.25,17.613621
35.5,17.64653
35.75,17.679085
36.0,17.73988
36.25,17.769934
36.5,17.786537
36.75,17.816988
37.0,17.801527
37.25,17.815472
37.5,17.810862
37.75,17.785042
38.0,17.729956
38.25,17.714825
38.5,17.714731
38.75,17.714609
39.0,17.653502
39.25,17.586676
39.5,17.536184
39.75,17.448715
40.0,17.393415
40.25,17.428961
40.5,17.389713
40.75,17.367447
41.0,17.317976
41.25,17.296949
41.5,17.304613
41.75,17.256342
42.0,17.259884
42.25,17.21048
42.5,17.135561
42.75,17.11244
43.0,17.121464
43.25,17.079191
43.5,17.035498
43.75,17.001591
44.0,16.961979
44.25,16.897751
44.5,16.80085
44.75,16.774399
45.0,16.713093
45.25,16.607412
45.5,16.526154
45.75,16.501356
46.0,16.458174
46.25,16.483986
46.5,16.453297
46.75,16.402122
47.0,16.367359
47.25,16.451239
47.5,16.416437
47.75,16.463379
48.0,16.492102
48.25,16.550755
48.5,16.623011
48.75,16.629339
49.0,16.669294
49.25,16.662201
49.5,16.738352
49.75,16.793253
50.0,16.88854
50.25,16.927402
50.5,16.977016
50.75,17.038393
51.0,17.062531
51.25,17.070337
51.5,17.068167
51.75,17.067516
52.0,17.07848
52.25,17.055264
52.5,17.043598
52.75,17.100937
53.0,17.095097
53.25,17.111563
53.5,17.185291
53.75,17.215172
54.0,17.344893
54.25,17.332312
54.5,17.360149
54.75,17.395544
55.0,17.410194
55.25,17.437536
55.5,17.471189
55.75,17.515659
56.0,17.541538
56.25,17.63479
56.5,17.727943
56.75,17.748636
57.0,17.733797
57.25,17.738869
57.5,17.67691
57.75,17.696936
58.0,17.742172
58.25,17.723164
58.5,17.651426
58.75,17.657682
59.0,17.691652
59.25,17.711559
59.5,17.670378
59.75,17.631191
60.0,17.62665
60.25,17.672655
60.5,17.715363
60.75,17.735188
61.0,17.724298
61.25,17.803432
61.5,17.865232
61.75,17.934885
62.0,18.016066
62.25,18.087774
62.5,18.190714
62.75,18.215841
63.0,18.287691
63.25,18.335554
63.5,18.400993
63.75,18.49848
64.0,18.526377
64.25,18.58145
64.5,18.543175
64.75,18.544512
65.0,18.554878
65.25,18.51569
65.5,18.497515
65.75,18.487223
66.0,18.502394
66.25,18.466017
66.5,18.49732
66.75,18.601812
67.0,18.717945
67.25,18.727184
67.5,18.81543
67.75,18.897081
68.0,18.979408
68.25,19.030474
68.5,19.065414
68.75,19.062561
69.0,19.091671
69.25,19.063648
69.5,19.053577
69.75,19.052237
70.0,19.056431
70.25,19.073389
70.5,19.06102
70.75,19.102581
71.0,19.145895
71.25,19.240728
71.5,19.313473
71.75,19.351923
72.0,19.401443
72.25,19.48765
72.5,19.561441
72.75,19.62299
73.0,19.629238
73.25,19.596256
73.5,19.613512
73.75,19.611149
74.0,19.579184
74.25,19.500452
74.5,19.467415
74.75,19.419775
75.0,19.42758
75.25,19.385471
75.5,19.32826
75.75,19.321501
76.0,19.296539
76.25,19.28496
76.5,19.321562
76.75,19.392466
77.0,19.381107
77.25,19.383781
77.5,19.326893
77.75,19.315313
78.0,19.278843
78.25,19.179459
78.5,19.122993
78.75,19.100508
79.0,19.05265
79.25,19.058878
79.5,19.010937
79.75,18.965748
80.0,18.93782
80.25,18.984974
80.5,19.024654
80.75,19.000196
81.0,19.003912
81.25,18.992437
81.5,18.969021
81.75,18.949598
82.0,18.909575
82.25,18.907808
82.5,18.863716
82.75,18.888397
83.0,18.898565
83.25,18.880146
83.5,18.824671
83.75,18.816139
84.0,18.853031
84.25,18.899954
84.5,18.887867
84.75,18.899565
85.0,18.860199
85.25,18.817356
85.5,18.803535
85.75,18.828918
86.0,18.808449
86.25,18.758986
86.5,18.821009
86.75,18.860394
87.0,18.856615
87.25,18.796774
87.5,18.723783
87.75,18.66478
88.0,18.576103
88.25,18.508867
88.5,18.485981
88.75,18.465649
89.0,18.390253
89.25,18.345421
89.5,18.298513
89.75,18.264929
90.0,18.20002
90.25,18.194719
90.5,18.172571
90.75,18.065296
91.0,18.01708
91.25,17.952614
91.5,17.904415
91.75,17.803169
92.0,17.70676
92.25,17.658854
92.5,17.66423
92.75,17.626772
93.0,17.531752
93.25,17.555391
93.5,17.577374
93.75,17.50746
94.0,17.536243
94.25,17.47006
94.5,17.448639
94.75,17.356638
95.0,17.363136
95.25,17.381624
95.5,17.416611
95.75,17.433376
96.0,17.424088
96.25,17.433878
96.5,17.434742
96.75,17.453266
97.0,17.46207
97.25,17.549576
97.5,17.643284
97.75,17.681782
98.0,17.7159
98.25,17.721645
98.5,17.786303
98.75,17.839699
99.0,17.879311
99.25,17.872747
99.5,17.849392
99.75,17.878931
100.0,17.870272
100.25,17.903473
100.5,17.903137
100.75,17.899368
101.0,17.959513
101.25,18.03277
101.5,18.145866
101.75,18.233606
102.0,18.31362
102.25,18.424736
102.5,18.438065
102.75,18.498257
103.0,18.528826
103.25,18.58243
103.5,18.652287
103.75,18.716322
104.0,18.764805
104.25,18.807268
104.5,18.781078
104.75,18.808039
105.0,18.821539
105.25,18.869705
105.5,18.867393
105.75,18.815701
106.0,18.798763
106.25,18.752714
106.5,18.842951
106.75,18.810644
107.0,18.81813
107.25,18.825579
107.5,18.847601
107.75,18.864962
108.0,18.88118
108.25,18.897087
108.5,18.880934
108.75,18.884256
109.0,18.827793
109.25,18.753735
109.5,18.76759
109.75,18.803946
110.0,18.76663
110.25,18.732052
110.5,18.754898
110.75,18.818682
111.0,18.885452
111.25,18.898005
111.5,18.961477
111.75,18.982462
112.0,19.022112
112.25,19.041246
112.5,19.042051
112.75,19.023991
113.0,18.985073
113.25,18.94936
113.5,18.93083
113.75,18.987982
114.0,18.9897
114.25,19.086609
114.5,19.08794
114.75,19.086134
115.0,19.091795
115.25,19.140526
115.5,19.196268
115.75,19.215445
116.0,19.209345
116.25,19.206728
116.5,19.168108
116.75,19.174429
117.0,19.142714
117.25,19.152302
117.5,19.174068
117.75,19.220943
118.0,19.298576
118.25,19.316128
118.5,19.418732
118.75,19.403185
119.0,19.457544
119.25,19.496279
119.5,19.505873
119.75,19.534227
120.0,19.613771
120.25,19.606161
120.5,19.638727
120.75,19.62323
121.0,19.600552
121.25,19.665396
121.5,19.66305
121.75,19.651279
122.0,19.622499
122.25,19.621244
122.5,19.531013
122.75,19.436691
123.0,19.424545
123.25,19.435152
123.5,19.468824
123.75,19.547379
124.0,19.612455
124.25,19.585026
124.5,19.551054
124.75,19.48233
125.0,19.39311
125.25,19.343811
125.5,19.310034
125.75,19.203619
126.0,19.145828
126.25,19.043184
126.5,19.043373
126.75,19.093142
127.0,19.110174
127.25,19.053318
127.5,19.011057
127.75,19.042429
128.0,19.072639
128.25,19.071888
128.5,19.09469
128.75,19.037264
129.0,18.996595
129.25,19.01721
129.5,18.99802
129.75,19.005966
130.0,19.082361
130.25,19.132523
130.5,19.132658
130.75,19.238182
131.0,19.290445
131.25,19.27936
131.5,19.315916
131.75,19.331537
132.0,19.369514
132.25,19.396385
132.5,19.53277
132.75,19.641876
133.0,19.780193
133.25,19.901964
133.5,19.974319
133.75,20.071165
134.0,20.173033
134.25,20.339014
134.5,20.461134
134.75,20.577702
135.0,20.652369
135.25,20.75667
135.5,20.880198
135.75,20.995943
136.0,21.126322
136.25,21.208776
136.5,21.249771
136.75,21.270401
137.0,21.308784
137.25,21.36783
137.5,21.366549
137.75,21.381447
138.0,21.367126
138.25,21.426147
138.5,21.422522
138.75,21.50108
139.0,21.518394
139.25,21.530497
139.5,21.605827
139.75,21.660074
140.0,21.591227
140.25,21.553514
140.5,21.56978
140.75,21.550779
141.0,21.45013
141.25,21.42436
141.5,21.356155
141.75,21.237972
142.0,21.276836
142.25,21.243275
142.5,21.183781
142.75,21.089298
143.0,21.041563
143.25,21.01412
143.5,20.944334
143.75,20.90785
144.0,20.898739
144.25,20.857578
144.5,20.845787
144.75,20.831177
145.0,20.859055
145.25,20.8403
145.5,20.783897
145.75,20.774574
146.0,20.720963
146.25,20.629589
146.5,20.571146
146.75,20.499918
147.0,20.466879
147.25,20.468655
147.5,20.40477
147.75,20.339752
148.0,20.282829
148.25,20.178324
148.5,20.17536
148.75,20.109819
149.0,20.056343
149.25,20.045355
149.5,19.948071
149.75,19.886433
150.0,19.852867
150.25,19.815483
150.5,19.742077
150.75,19.662678
151.0,19.670525
151.25,19.587246
151.5,19.576351
151.75,19.565916
152.0,19.534529
152.25,19.485077
152.5,19.532591
152.75,19.524673
153.0,19.487514
153.25,19.452137
153.5,19.464701
153.75,19.500875
154.0,19.471172
154.25,19.472441
154.5,19.409641
154.75,19.357544
155.0,19.330414
155.25,19.329878
155.5,19.283092
155.75,19.25362
156.0,19.224953
156.25,19.230122
156.5,19.208447
156.75,19.162462
157.0,19.103634
157.25,19.02125
157.5,18.911705
157.75,18.842377
158.0,18.830486
158.25,18.827602
158.5,18.782448
158.75,18.813915
159.0,18.812613
159.25,18.84531
159.5,18.906431
159.75,19.015068
160.0,19.018881
160.25,18.989388
160.5,18.975376
160.75,18.830791
161.0,18.771914
161.25,18.747374
161.5,18.726431
161.75,18.675413
162.0,18.657839
162.25,18.661123
162.5,18.595491
162.75,18.57012
163.0,18.571196
163.25,18.611494
163.5,18.586262
163.75,18.628176
164.0,18.583977
164.25,18.557236
164.5,18.560858
164.75,18.558983
165.0,18.55397
165.25,18.557053
165.5,18.608288
165.75,18.679611
166.0,18.704248
166.25,18.745195
166.5,18.799881
166.75,18.851025
167.0,18.885098
167.25,18.918056
167.5,18.976519
167.75,18.983669
168.0,19.087563
168.25,19.084475
168.5,19.142164
168.75,19.164854
169.0,19.150686
169.25,19.165352
169.5,19.233906
169.75,19.251459
170.0,19.167574
170.25,19.161551
170.5,19.153364
170.75,19.068098
171.0,19.057493
171.25,19.046989
171.5,19.028505
171.75,18.962353
172.0,19.000572
172.25,18.91206
172.5,18.81172
172.75,18.784916
173.0,18.768711
173.25,18.722836
173.5,18.68734
173.75,18.647953
174.0,18.612614
174.25,18.631353
174.5,18.591066
174.75,18.533649
175.0,18.490997
175.25,18.458645
175.5,18.445934
175.75,18.480698
176.0,18.478729
176.25,18.464424
176.5,18.505585
176.75,18.473907
177.0,18.472954
177.25,18.401703
177.5,18.386608
177.75,18.36454
178.0,18.375372
178.25,18.338732
178.5,18.323139
178.75,18.220953
179.0,18.109306
179.25,18.027287
179.5,18.029608
179.75,17.971302
180.0,17.899912
180.25,17.800442
180.5,17.73469
180.75,17.615822
181.0,17.450687
181.25,17.35494
181.5,17.307219
181.75,17.217854
182.0,17.156641
182.25,17.061546
182.5,16.954372
182.75,16.852907
183.0,16.752832
183.25,16.726421
183.5,16.645237
183.75,16.514969
184.0,16.472675
184.25,16.404219
184.5,16.332764
184.75,16.242884
185.0,16.195633
185.25,16.107903
185.5,15.987389
185.75,15.849932
186.0,15.814861
186.25,15.757952
186.5,15.70311
186.75,15.656449
187.0,15.600992
187.25,15.551635
187.5,15.554743
187.75,15.495564
188.0,15.384886
188.25,15.328286
188.5,15.218414
188.75,15.157
189.0,15.097342
189.25,15.022501
189.5,14.91876
189.75,14.797371
190.0,14.816821
190.25,14.845824
190.5,14.785156
190.75,14.762422
191.0,14.678414
191.25,14.663
191.5,14.647461
191.75,14.636286
192.0,14.602139
192.25,14.639364
192.5,14.574906
192.75,14.509738
193.0,14.424294
193.25,14.351579
193.5,14.302834
193.75,14.258076
194.0,14.194054
194.25,14.169823
194.5,14.134911
194.75,14.11184
195.0,14.136053
195.25,14.12105
195.5,14.138688
195.75,14.224117
196.0,14.249387
196.25,14.24863
196.5,14.278688
196.75,14.257667
197.0,14.240231
197.25,14.222904
197.5,14.286777
197.75,14.298035
198.0,14.361024
198.25,14.406206
198.5,14.421291
198.75,14.471728
199.0,14.495523
199.25,14.485268
199.5,14.51156
199.75,14.469646
200.0,14.521964
200.25,14.620481
200.5,14.700478
200.75,14.718613
201.0,14.799747
201.25,14.921043
201.5,14.976395
201.75,15.054282
202.0,15.064595
202.25,15.101755
202.5,15.059718
202.75,15.051216
203.0,15.104659
203.25,15.127076
203.5,15.170994
203.75,15.169922
204.0,15.211058
204.25,15.175406
204.5,15.222634
204.75,15.318821
205.0,15.345648
205.25,15.377289
205.5,15.402148
205.75,15.394314
206.0,15.379376
206.25,15.313277
206.5,15.309604
206.75,15.328007
207.0,15.289314
207.25,15.247901
207.5,15.194485
207.75,15.146684
208.0,15.098722
208.25,15.126495
208.5,15.171747
208.75,15.223228
209.0,15.215811
209.25,15.188088
209.5,15.153286
209.75,15.179415
210.0,15.160478
210.25,15.108871
210.5,15.127239
210.75,15.046679
211.0,14.949054
211.25,14.895653
211.5,14.802659
211.75,14.780403
212.0,14.787206
212.25,14.84587
212.5,14.92891
212.75,14.990857
213.0,15.058409
213.25,15.184204
213.5,15.224771
213.75,15.3195
214.0,15.462255
214.25,15.544028
214.5,15.598583
214.75,15.677861
215.0,15.74575
215.25,15.713724
215.5,15.730803
215.75,15.756628
216.0,15.794836
216.25,15.848918
216.5,15.864806
216.75,15.784065
217.0,15.688889
217.25,15.671894
217.5,15.612453
217.75,15.556773
218.0,15.492766
218.25,15.440637
218.5,15.363647
218.75,15.335379
219.0,15.26347
219.25,15.211539
219.5,15.234339
219.75,15.221166
220.0,15.223703
220.25,15.209899
220.5,15.252781
220.75,15.280019
221.0,15.229865
221.25,15.203717
221.5,15.169147
221.75,15.174126
222.0,15.256725
222.25,15.30049
222.5,15.341001
222.75,15.428696
223.0,15.54241
223.25,15.599529
223.5,15.685532
223.75,15.826367
224.0,15.96667
224.25,16.080328
224.5,16.227373
224.75,16.38002
225.0,16.518988
225.25,16.634983
225.5,16.708693
225.75,16.793016
226.0,16.846903
226.25,16.899214
226.5,16.97658
226.75,17.026108
227.0,17.000532
227.25,17.041071
227.5,17.109009
227.75,17.238234
228.0,17.289873
228.25,17.32556
228.5,17.316458
228.75,17.35709
229.0,17.323824
229.25,17.230377
229.5,17.180157
229.75,17.128174
230.0,17.049101
230.25,16.997086
230.5,16.945305
230.75,16.86323
231.0,16.807213
231.25,16.703533
231.5,16.58157
231.75,16.510075
232.0,16.45001
232.25,16.483412
232.5,16.388201
232.75,16.363859
233.0,16.253304
233.25,16.117973
233.5,16.072695
233.75,16.052698
234.0,16.00672
234.25,15.988843
234.5,15.909822
234.75,15.946252
235.0,15.983722
235.25,16.027679
235.5,16.036703
235.75,16.03664
236.0,16.054962
236.25,16.080585
236.5,16.1716
236.75,16.262926
237.0,16.323463
237.25,16.455896
237.5,16.525566
237.75,16.518476
238.0,16.517902
238.25,16.495312
238.5,16.496582
238.75,16.460077
239.0,16.418711
239.25,16.328144
239.5,16.256643
239.75,16.218016
240.0,16.201805
240.25,16.129091
240.5,16.108662
240.75,16.037306
241.0,16.002432
241.25,15.95896
241.5,15.885361
241.75,15.955443
242.0,15.934952
242.25,15.859855
242.5,15.877083
242.75,15.838885
243.0,15.827307
243.25,15.837017
243.5,15.948953
243.75,15.97331
244.0,16.02165
244.25,15.996937
244.5,16.027828
244.75,16.046244
245.0,16.015211
245.25,16.023369
245.5,16.044319
245.75,16.109352
246.0,16.088898
246.25,16.015375
246.5,16.03841
246.75,16.038332
247.0,16.041306
247.25,16.043776
247.5,16.027136
247.75,16.042068
248.0,16.0366
248.25,15.963181
248.5,15.932393
248.75,15.885357
249.0,15.804133
249.25,15.823871
249.5,15.817919
249.75,15.77541
250.0,15.783749
250.25,15.751427
250.5,15.723037
250.75,15.696273
251.0,15.657745
251.25,15.687893
251.5,15.659396
251.75,15.614178
252.0,15.632341
252.25,15.595328
252.5,15.541844
252.75,15.476028
253.0,15.386656
253.25,15.36573
253.5,15.421308
253.75,15.423211
254.0,15.451001
254.25,15.56632
254.5,15.599058
254.75,15.645659
255.0,15.659162
255.25,15.707315
255.5,15.7227
255.75,15.706452
256.0,15.66386
256.25,15.57948
256.5,15.536112
256.75,15.529991
257.0,15.54898
257.25,15.590179
257.5,15.503345
257.75,15.445821
258.0,15.349281
258.25,15.34158
258.5,15.346171
258.75,15.328902
259.0,15.243168
259.25,15.261716
259.5,15.256198
259.75,15.237729
260.0,15.2567
260.25,15.267453
260.5,15.186708
260.75,15.197268
261.0,15.259898
261.25,15.260211
261.5,15.268746
261.75,15.280101
262.0,15.296255
262.25,15.365579
262.5,15.37548
262.75,15.438773
263.0,15.45364
263.25,15.560702
263.5,15.571508
263.75,15.58697
264.0,15.625855
264.25,15.680125
264.5,15.776093
264.75,15.862844
265.0,15.980772
265.25,16.082981
265.5,16.149088
265.75,16.207504
266.0,16.238653
266.25,16.18713
266.5,16.195368
266.75,16.216066
267.0,16.203669
267.25,16.135754
267.5,16.18709
267.75,16.236712
268.0,16.296432
268.25,16.336981
268.5,16.304474
268.75,16.360304
269.0,16.441975
269.25,16.43206
269.5,16.493845
269.75,16.487055
270.0,16.494648
270.25,16.507757
270.5,16.562916
270.75,16.560669
271.0,16.516764
271.25,16.548059
271.5,16.540346
271.75,16.531723
272.0,16.562998
272.25,16.622732
272.5,16.685902
272.75,16.772264
273.0,16.750185
273.25,16.779755
273.5,16.791945
273.75,16.862925
274.0,16.928654
274.25,16.970398
274.5,16.999264
274.75,17.060535
275.0,17.032501
275.25,17.072296
275.5,17.164762
275.75,17.221582
276.0,17.2773
276.25,17.370647
276.5,17.391851
276.75,17.341833
277.0,17.297695
277.25,17.268667
277.5,17.250904
277.75,17.214575
278.0,17.173786
278.25,17.155722
278.5,17.229353
278.75,17.284254
279.0,17.351278
279.25,17.381556
279.5,17.446817
279.75,17.43189
280.0,17.485052
280.25,17.575811
280.5,17.544104
280.75,17.53554
281.0,17.50839
281.25,17.535398
281.5,17.484722
281.75,17.512758
282.0,17.466486
282.25,17.404968
282.5,17.399364
282.75,17.377991
283.0,17.357769
283.25,17.36013
283.5,17.416204
283.75,17.447977
284.0,17.446569
284.25,17.43157
284.5,17.407225
284.75,17.392601
285.0,17.402159
285.25,17.379557
285.5,17.472721
285.75,17.535849
286.0,17.54887
286.25,17.668119
286.5,17.65752
286.75,17.703207
287.0,17.78685
287.25,17.756214
287.5,17.771576
287.75,17.731609
288.0,17.764393
288.25,17.807125
288.5,17.850863
288.75,17.862879
289.0,17.880934
289.25,17.874794
289.5,17.95142
289.75,17.968128
290.0,18.038252
290.25,18.121103
290.5,18.130152
290.75,18.162861
291.0,18.264387
291.25,18.296749
291.5,18.392443
291.75,18.443729
292.0,18.480463
292.25,18.538258
292.5,18.597158
292.75,18.700781
293.0,18.62607
293.25,18.596912
293.5,18.703167
293.75,18.695251
294.0,18.732225
294.25,18.690557
294.5,18.638565
294.75,18.658457
295.0,18.658812
295.25,18.657404
295.5,18.590147
295.75,18.528223
296.0,18.499268
296.25,18.467283
296.5,18.387861
296.75,18.353096
297.0,18.329203
297.25,18.346142
297.5,18.401751
297.75,18.362309
298.0,18.318825
298.25,18.306177
298.5,18.182013
298.75,18.024759
299.0,17.974493
299.25,17.935461
299.5,17.918026
299.75,17.980682
300.0,18.033382
300.25,18.075411
300.5,18.127485
300.75,18.176924
301.0,18.152836
301.25,18.12122
301.5,18.133692
301.75,18.114023
302.0,18.076117
302.25,18.043968
302.5,17.996134
302.75,17.996565
303.0,18.050119
303.25,18.090689
303.5,18.034468
303.75,18.054434
304.0,18.085291
304.25,18.071814
304.5,18.008474
304.75,17.945271
305.0,18.013367
305.25,18.064594
305.5,18.041536
305.75,18.055265
306.0,18.06218
306.25,18.030409
306.5,18.020592
306.75,18.062071
307.0,18.109838
307.25,18.120146
307.5,18.078297
307.75,18.127609
308.0,18.085512
308.25,18.036282
308.5,17.956604
308.75,17.926346
309.0,17.84326
309.25,17.816172
309.5,17.801086
309.75,17.741762
310.0,17.750559
310.25,17.711784
310.5,17.641865
310.75,17.535603
311.0,17.454905
311.25,17.403389
311.5,17.321314
311.75,17.2225
312.0,17.069803
312.25,17.027386
312.5,16.940018
312.75,16.869434
313.0,16.811745
313.25,16.735025
313.5,16.647118
313.75,16.584463
314.0,16.588003
314.25,16.580835
314.5,16.583551
314.75,16.664627
315.0,16.705814
315.25,16.695873
315.5,16.66386
315.75,16.667746
316.0,16.629524
316.25,16.56797
316.5,16.454426
316.75,16.428738
317.0,16.436882
317.25,16.509285
317.5,16.540133
317.75,16.448183
318.0,16.452473
318.25,16.517088
318.5,16.507891
318.75,16.525879
319.0,16.615183
319.25,16.711439
319.5,16.723236
319.75,16.755108
320.0,16.752348
320.25,16.744242
320.5,16.764702
320.75,16.76646
321.0,16.735601
321.25,16.727028
321.5,16.696163
321.75,16.596834
322.0,16.634148
322.25,16.662926
322.5,16.669241
322.75,16.734411
323.0,16.697189
323.25,16.672647
323.5,16.721485
323.75,16.794502
324.0,16.876871
324.25,16.859655
324.5,16.864994
324.75,16.925987
325.0,16.906136
325.25,16.893707
325.5,16.907595
325.75,16.840477
326.0,16.793209
326.25,16.847073
326.5,16.872465
326.75,16.950359
327.0,16.987705
327.25,17.056757
327.5,17.088257
327.75,17.142179
328.0,17.195652
328.25,17.262358
328.5,17.254641
328.75,17.27795
329.0,17.281248
329.25,17.304224
329.5,17.286518
329.75,17.273878
330.0,17.297266
330.25,17.378708
330.5,17.453321
330.75,17.491467
331.0,17.515223
331.25,17.589287
331.5,17.63055
331.75,17.693165
332.0,17.765024
332.25,17.892344
332.5,17.970224
332.75,17.975048
333.0,18.007143
333.25,18.03319
333.5,18.071833
333.75,18.133352
334.0,18.14612
334.25,18.214455
334.5,18.246571
334.75,18.318386
335.0,18.296204
335.25,18.327414
335.5,18.349581
335.75,18.376474
336.0,18.514238
336.25,18.559935
336.5,18.666639
336.75,18.717142
