time,REWS
0.0,16.806692
0.25,16.892963
0.5,16.923643
0.75,17.017418
1.0,17.101593
1.25,17.076904
1.5,17.079556
1.75,17.097754
2.0,17.147955
2.25,17.206442
2.5,17.251732
2.75,17.294096
3.0,17.373476
3.25,17.4396
3.5,17.505579
3.75,17.555889
4.0,17.558323
4.25,17.598669
4.5,17.664412
4.75,17.722296
5.0,17.79558
5.25,17.803772
5.5,17.802933
5.75,17.815495
6.0,17.814423
6.25,17.89382
6.5,17.924879
6.75,17.999506
7.0,17.967434
7.25,17.969296
7.5,18.031401
7.75,18.015928
8.0,18.021532
8.25,18.038149
8.5,18.067732
8.75,18.031303
9.0,17.986818
9.25,17.89447
9.5,17.875034
9.75,17.890345
10.0,17.834288
10.25,17.829193
10.5,17.750334
10.75,17.731819
11.0,17.713007
11.25,17.746929
11.5,17.73476
11.75,17.719177
12.0,17.64662
12.25,17.638708
12.5,17.636225
12.75,17.565216
13.0,17.477827
13.25,17.366642
13.5,17.242283
13.75,17.171263
14.0,17.133797
14.25,17.079212
14.5,17.048065
14.75,17.099056
15.0,17.137249
15.25,17.22093
15.5,17.240583
15.75,17.236732
16.0,17.243132
16.25,17.213226
16.5,17.234753
16.75,17.224958
17.0,17.305824
17.25,17.355234
17.5,17.280993
17.75,17.184853
18.0,17.121281
18.25,17.07679
18.5,17.042763
18.75,17.0208
19.0,16.943424
19.25,16.928288
19.5,16.857615
19.75,16.779144
20.0,16.73856
20.25,16.772816
20.5,16.732937
20.75,16.771006
21.0,16.853567
21.25,16.872761
21.5,16.934504
21.75,16.911602
22.0,16.976812
22.25,17.074003
22.5,17.101933
22.75,17.098938
23.0,17.070711
23.25,17.051088
23.5,17.00703
23.75,16.99959
24.0,16.963156
24.25,16.943163
24.5,16.932117
24.75,16.948141
25.0,16.982794
25.25,17.043104
25.5,17.086676
25.75,17.157509
26.0,17.272985
26.25,17.305532
26.5,17.392052
26.75,17.415161
27.0,17.425823
27.25,17.490971
27.5,17.500223
27.75,17.492414
28.0,17.492876
28.25,17.505957
