time,REWS
0.0,17.698849
0.25,17.8438
0.5,17.969187
0.75,18.055506
1.0,18.158947
1.25,18.224281
1.5,18.260942
1.75,18.311123
2.0,18.44936
2.25,18.486792
2.5,18.534609
2.75,18.548214
3.0,18.574299
3.25,18.576893
3.5,18.514204
3.75,18.497534
4.0,18.459869
4.25,18.445539
4.5,18.424128
4.75,18.438801
5.0,18.410576
5.25,18.37516
5.5,18.396952
5.75,18.40333
6.0,18.407997
6.25,18.34111
6.5,18.344204
6.75,18.249363
7.0,18.264099
7.25,18.326431
7.5,18.254236
7.75,18.22015
8.0,18.184061
8.25,18.183012
8.5,18.173512
8.75,18.152987
9.0,18.164516
9.25,18.194071
9.5,18.142859
9.75,18.124395
10.0,18.103237
10.25,18.068539
10.5,18.019495
10.75,17.974184
11.0,17.912027
11.25,17.822758
11.5,17.740652
11.75,17.638639
12.0,17.58128
12.25,17.485895
12.5,17.404415
12.75,17.351
13.0,17.296169
13.25,17.23114
13.5,17.217094
13.75,17.167465
14.0,17.097286
14.25,17.104822
14.5,17.108109
14.75,17.069557
15.0,17.02766
15.25,17.04248
15.5,17.021988
15.75,17.029749
16.0,17.005707
16.25,17.015652
16.5,17.01585
16.75,17.000582
17.0,17.032835
17.25,17.022371
17.5,17.038771
17.75,17.03743
18.0,17.060585
18.25,17.028477
18.5,17.024508
18.75,16.974627
19.0,16.97032
19.25,17.004934
19.5,17.073177
19.75,17.099827
20.0,17.128796
20.25,17.153387
20.5,17.239182
20.75,17.32918
21.0,17.324192
21.25,17.387707
21.5,17.465155
21.75,17.460875
22.0,17.51466
22.25,17.552299
22.5,17.573122
22.75,17.581205
23.0,17.611637
23.25,17.659002
23.5,17.714405
23.75,17.768681
24.0,17.773832
24.25,17.717634
24.5,17.742821
24.75,17.710808
25.0,17.602825
25.25,17.635695
25.5,17.676189
25.75,17.70447
26.0,17.732822
26.25,17.843655
26.5,17.902187
26.75,17.929243
27.0,17.929646
27.25,17.888077
27.5,17.959852
27.75,17.971092
28.0,17.929472
28.25,17.918434
28.5,17.871889
28.75,17.887554
29.0,17.822651
29.25,17.82332
29.5,17.798632
29.75,17.730532
30.0,17.650457
30.25,17.627144
30.5,17.70632
30.75,17.764801
31.0,17.719212
31.25,17.735418
31.5,17.845022
31.75,17.83499
32.0,17.830177
32.25,17.874481
32.5,17.867939
32.75,17.923189
33.0,17.948772
33.25,17.968048
33.5,18.010548
33.75,17.997936
34.0,17.987158
34.25,18.009871
34.5,18.109468
34.75,18.104578
35.0,18.176613
35.25,18.169285
35.5,18.176096
35.75,18.257627
36.0,18.290455
36.25,18.305275
36.5,18.329659
36.75,18.347219
37.0,18.36705
37.25,18.461256
37.5,18.516783
37.75,18.558439
38.0,18.512705
38.25,18.474104
38.5,18.483906
38.75,18.443817
39.0,18.397585
39.25,18.360918
39.5,18.301947
39.75,18.195122
40.0,18.125225
40.25,18.158928
40.5,18.136667
40.75,18.112923
41.0,18.051489
41.25,17.971672
41.5,17.957193
41.75,17.953407
42.0,17.944506
42.25,17.936363
42.5,17.92967
42.75,17.902344
43.0,17.933176
43.25,17.902594
43.5,17.947388
43.75,17.981621
