time,REWS
0.0,20.304699
0.25,20.17906
0.5,20.068014
0.75,19.953093
1.0,19.900806
1.25,19.817797
1.5,19.744072
1.75,19.651964
2.0,19.641636
2.25,19.622429
2.5,19.585955
2.75,19.528584
3.0,19.404013
3.25,19.353498
3.5,19.259537
3.75,19.188383
4.0,19.121782
4.25,19.154583
4.5,19.239613
4.75,19.206755
5.0,19.185993
5.25,19.149
5.5,19.098965
5.75,19.065123
6.0,19.07893
6.25,19.073357
6.5,19.046625
6.75,18.993502
7.0,18.966482
7.25,18.982445
7.5,18.996082
7.75,18.946466
8.0,18.983044
8.25,18.938137
8.5,18.897985
8.75,18.909624
9.0,18.86249
9.25,18.774412
9.5,18.78157
9.75,18.780556
10.0,18.736954
10.25,18.794538
10.5,18.827185
10.75,18.839569
11.0,18.811293
11.25,18.76639
11.5,18.74453
11.75,18.650658
12.0,18.698086
12.25,18.733515
12.5,18.668243
12.75,18.704252
13.0,18.667986
13.25,18.695707
13.5,18.659697
13.75,18.731144
14.0,18.754791
14.25,18.739733
14.5,18.792471
14.75,18.759892
15.0,18.728279
15.25,18.732611
15.5,18.661459
15.75,18.507429
16.0,18.427687
16.25,18.373138
16.5,18.360821
16.75,18.342651
17.0,18.364994
17.25,18.378347
17.5,18.386221
17.75,18.408775
18.0,18.367905
18.25,18.352116
18.5,18.265574
18.75,18.183502
19.0,18.162725
19.25,18.174934
19.5,18.20307
19.75,18.192787
20.0,18.161594
20.25,18.051168
20.5,17.986668
20.75,17.963522
21.0,17.929792
21.25,17.897547
21.5,17.811808
21.75,17.794191
22.0,17.792801
22.25,17.779026
22.5,17.827017
22.75,17.80584
23.0,17.848072
23.25,17.887047
23.5,17.863237
23.75,17.854393
24.0,17.884354
24.25,17.865128
24.5,17.935499
24.75,18.033484
25.0,18.053349
25.25,18.053049
25.5,18.068733
25.75,18.036497
26.0,18.070938
26.25,18.105988
26.5,18.134579
26.75,18.233099
27.0,18.271534
27.25,18.307693
27.5,18.265806
27.75,18.238371
28.0,18.239819
28.25,18.183022
28.5,18.148251
28.75,18.110521
29.0,18.121716
29.25,18.1091
29.5,18.071682
29.75,17.986113
30.0,17.955534
30.25,17.927908
30.5,17.948811
