time,REWS
0.0,15.633597
0.25,15.673146
0.5,15.693462
0.75,15.697575
1.0,15.732698
1.25,15.706501
1.5,15.724634
1.75,15.640504
2.0,15.670424
2.25,15.705084
2.5,15.709343
2.75,15.696292
3.0,15.695854
3.25,15.751657
3.5,15.670204
3.75,15.61556
4.0,15.595053
4.25,15.503906
4.5,15.47053
4.75,15.430841
5.0,15.420889
5.25,15.407096
5.5,15.37568
5.75,15.260694
6.0,15.118719
6.25,15.104667
6.5,15.088585
6.75,15.049886
7.0,15.063226
7.25,15.052412
7.5,15.019305
7.75,14.991735
8.0,14.950213
8.25,14.986114
8.5,14.959288
8.75,14.931649
9.0,14.875822
9.25,14.901175
9.5,14.944574
9.75,14.92672
10.0,15.001755
10.25,15.026366
10.5,15.110354
10.75,15.134669
11.0,15.180693
11.25,15.182675
11.5,15.234489
11.75,15.389977
12.0,15.496361
12.25,15.644305
12.5,15.816343
12.75,15.93212
13.0,16.019773
13.25,16.166203
13.5,16.199652
13.75,16.217258
14.0,16.259838
14.25,16.293118
14.5,16.31015
14.75,16.424025
15.0,16.579142
15.25,16.682669
15.5,16.757582
15.75,16.855091
16.0,16.990761
16.25,17.053114
16.5,17.062572
16.75,17.121969
17.0,17.127085
17.25,17.114126
17.5,17.04668
17.75,17.018002
18.0,16.988207
18.25,16.961685
18.5,16.978743
18.75,16.906927
19.0,16.801275
19.25,16.769222
19.5,16.767368
19.75,16.726109
20.0,16.714277
20.25,16.64522
20.5,16.59399
20.75,16.618757
21.0,16.642015
21.25,16.578266
21.5,16.569071
21.75,16.500801
22.0,16.438524
22.25,16.441111
22.5,16.398674
22.75,16.400507
23.0,16.36482
23.25,16.305553
23.5,16.294872
23.75,16.257547
24.0,16.257236
24.25,16.216839
24.5,16.153316
24.75,16.115736
25.0,16.173082
25.25,16.176359
25.5,16.139383
25.75,16.150045
26.0,16.188643
26.25,16.200018
26.5,16.230947
26.75,16.223059
27.0,16.24803
27.25,16.246254
27.5,16.227415
27.75,16.201061
28.0,16.171555
28.25,16.188515
28.5,16.17494
28.75,16.222464
29.0,16.255461
29.25,16.252996
29.5,16.295231
29.75,16.365885
30.0,16.348888
30.25,16.348135
30.5,16.394356
30.75,16.492264
31.0,16.446327
31.25,16.409147
31.5,16.37883
31.75,16.326672
32.0,16.347744
32.25,16.299303
32.5,16.331081
32.75,16.351065
33.0,16.286875
33.25,16.380505
33.5,16.409016
33.75,16.443516
34.0,16.461557
34.25,16.463779
34.5,16.454336
34.75,16.46916
35.0,16.504068
35.25,16.596193
35.5,16.666719
35.75,16.757835
36.0,16.817518
36.25,16.874525
36.5,16.874193
36.75,16.833288
37.0,16.788177
37.25,16.791492
37.5,16.734709
37.75,16.775837
38.0,16.793732
38.25,16.830858
38.5,16.805275
38.75,16.857904
39.0,16.872433
39.25,16.900486
39.5,16.884336
39.75,16.964579
40.0,16.90019
40.25,16.873873
40.5,16.809687
40.75,16.759773
41.0,16.769102
41.25,16.788242
41.5,16.717152
41.75,16.65765
42.0,16.65077
42.25,16.595083
42.5,16.596125
42.75,16.566071
43.0,16.53894
43.25,16.533581
43.5,16.50178
43.75,16.52655
44.0,16.586601
44.25,16.639727
44.5,16.685154
44.75,16.68173
45.0,16.790794
45.25,16.801924
45.5,16.849106
45.75,16.966448
46.0,17.017948
46.25,17.071569
46.5,17.051041
46.75,16.974485
47.0,16.926512
47.25,16.94672
47.5,16.91012
47.75,16.850882
48.0,16.884636
48.25,16.950491
48.5,16.971254
48.75,17.01408
49.0,17.088623
49.25,17.088566
49.5,17.049868
49.75,17.110237
50.0,17.138021
50.25,17.148067
50.5,17.149565
50.75,17.165051
51.0,17.138294
51.25,17.17631
51.5,17.205715
51.75,17.222549
52.0,17.276379
52.25,17.311028
52.5,17.256647
52.75,17.238491
53.0,17.151825
53.25,17.065298
53.5,16.977201
53.75,16.956522
54.0,16.915468
54.25,16.888645
54.5,16.823458
54.75,16.82053
55.0,16.724148
55.25,16.658787
55.5,16.565233
55.75,16.491756
56.0,16.451992
56.25,16.442162
56.5,16.387421
56.75,16.323792
57.0,16.258121
57.25,16.30122
57.5,16.314974
57.75,16.374008
58.0,16.405581
58.25,16.411913
58.5,16.391052
58.75,16.371317
59.0,16.438686
59.25,16.488874
59.5,16.556753
59.75,16.513132
60.0,16.528734
60.25,16.617683
60.5,16.657227
60.75,16.672222
61.0,16.609962
61.25,16.626617
61.5,16.67028
61.75,16.678528
62.0,16.682144
62.25,16.720114
62.5,16.775505
62.75,16.739876
63.0,16.658588
63.25,16.656261
63.5,16.666716
63.75,16.61895
64.0,16.620926
64.25,16.650166
64.5,16.628595
64.75,16.583843
65.0,16.592737
65.25,16.70191
65.5,16.758539
65.75,16.811069
66.0,16.877384
66.25,16.964209
66.5,17.108509
66.75,17.084
67.0,17.169266
67.25,17.31348
67.5,17.390079
67.75,17.420387
68.0,17.492174
68.25,17.45108
68.5,17.50676
68.75,17.588037
69.0,17.58815
69.25,17.680437
69.5,17.758242
69.75,17.808834
70.0,17.927029
70.25,17.971979
70.5,18.015831
70.75,18.021603
71.0,18.030195
71.25,18.012884
71.5,17.945717
71.75,17.939041
72.0,17.930412
72.25,17.947365
72.5,17.945667
72.75,17.975727
73.0,18.079451
73.25,18.116245
73.5,18.145407
73.75,18.0893
74.0,18.08642
74.25,18.108744
74.5,18.066519
74.75,17.95237
75.0,17.851799
75.25,17.72662
75.5,17.645258
75.75,17.499184
76.0,17.446123
76.25,17.403484
76.5,17.322962
76.75,17.257998
77.0,17.213312
77.25,17.176552
77.5,17.14477
77.75,17.155891
78.0,17.10055
78.25,17.087524
78.5,17.017149
78.75,17.034449
79.0,17.010048
79.25,17.018167
79.5,17.009556
79.75,16.968006
80.0,17.009247
80.25,17.050892
80.5,17.060608
80.75,17.110163
81.0,17.088171
81.25,17.092072
81.5,17.144583
81.75,17.10656
82.0,17.081034
82.25,17.089083
82.5,17.105421
82.75,17.183386
83.0,17.260244
83.25,17.336012
83.5,17.373247
83.75,17.370134
84.0,17.424431
84.25,17.37875
84.5,17.387047
84.75,17.391991
85.0,17.453814
85.25,17.548349
85.5,17.564684
85.75,17.593933
86.0,17.565832
86.25,17.661123
86.5,17.691139
86.75,17.73851
87.0,17.885395
87.25,17.973331
87.5,18.022917
87.75,18.071539
88.0,18.145704
88.25,18.23547
88.5,18.251318
88.75,18.286419
89.0,18.337582
89.25,18.325651
89.5,18.367567
89.75,18.44058
90.0,18.479834
90.25,18.551794
90.5,18.631033
90.75,18.731903
91.0,18.876917
91.25,18.956348
91.5,19.052631
91.75,19.11371
92.0,19.133753
92.25,19.123014
92.5,19.156822
92.75,19.198469
93.0,19.209126
93.25,19.177792
93.5,19.216263
93.75,19.185577
94.0,19.125565
94.25,19.09293
94.5,19.122528
94.75,19.09697
95.0,19.087675
95.25,19.050093
95.5,18.99894
95.75,18.99877
96.0,18.955227
96.25,18.923464
96.5,18.866718
96.75,18.897686
97.0,18.93191
97.25,18.962784
97.5,19.037638
97.75,19.113403
98.0,19.240892
98.25,19.278585
98.5,19.321064
98.75,19.350279
99.0,19.384953
99.25,19.343689
99.5,19.402332
99.75,19.395628
100.0,19.406513
100.25,19.387493
100.5,19.40127
100.75,19.427654
101.0,19.426048
101.25,19.46796
101.5,19.477703
101.75,19.560616
102.0,19.582733
102.25,19.633446
102.5,19.661116
102.75,19.636438
103.0,19.624676
103.25,19.6756
103.5,19.632572
103.75,19.597679
104.0,19.606028
104.25,19.571669
104.5,19.539288
104.75,19.493567
105.0,19.438509
105.25,19.37245
105.5,19.352579
105.75,19.36137
106.0,19.282621
106.25,19.252468
106.5,19.206633
106.75,19.117348
107.0,19.15654
107.25,19.159697
107.5,19.206881
107.75,19.241096
108.0,19.214991
108.25,19.189865
108.5,19.16297
108.75,19.14225
109.0,19.094059
109.25,19.029171
109.5,18.936028
109.75,18.885715
110.0,18.893225
110.25,18.81917
110.5,18.771978
110.75,18.715391
111.0,18.699301
111.25,18.619637
111.5,18.606689
111.75,18.554497
112.0,18.513178
112.25,18.429401
112.5,18.381466
112.75,18.435791
113.0,18.444126
113.25,18.511194
113.5,18.580883
113.75,18.657396
114.0,18.713125
114.25,18.794857
114.5,18.78915
114.75,18.760012
115.0,18.735226
115.25,18.677162
115.5,18.694014
115.75,18.67667
116.0,18.816765
116.25,18.930977
116.5,18.954935
116.75,18.95085
117.0,18.917784
117.25,18.924799
117.5,18.924208
117.75,18.970484
118.0,19.04295
118.25,19.136242
118.5,19.200758
118.75,19.248278
119.0,19.255543
119.25,19.31856
119.5,19.35537
119.75,19.361963
120.0,19.414316
120.25,19.370174
120.5,19.387127
120.75,19.464687
121.0,19.450621
121.25,19.534912
121.5,19.564049
121.75,19.555592
122.0,19.551388
122.25,19.534454
122.5,19.494474
122.75,19.480085
123.0,19.460358
123.25,19.46899
123.5,19.486961
123.75,19.402552
124.0,19.34679
124.25,19.298025
124.5,19.263168
124.75,19.239786
125.0,19.190155
125.25,19.170427
125.5,19.209785
125.75,19.21607
126.0,19.243305
126.25,19.279551
126.5,19.307167
126.75,19.35915
127.0,19.403948
127.25,19.483049
127.5,19.50643
127.75,19.614809
128.0,19.632334
128.25,19.67935
128.5,19.67275
128.75,19.618984
129.0,19.632195
129.25,19.62923
129.5,19.658531
129.75,19.676725
130.0,19.678331
130.25,19.638445
130.5,19.664717
130.75,19.730808
131.0,19.71744
131.25,19.692524
131.5,19.697462
131.75,19.69717
132.0,19.671022
132.25,19.630308
132.5,19.621443
132.75,19.715649
133.0,19.78898
133.25,19.760466
133.5,19.770763
133.75,19.814585
134.0,19.754011
134.25,19.710955
134.5,19.72904
134.75,19.701923
135.0,19.705784
135.25,19.751978
135.5,19.763546
135.75,19.72554
136.0,19.713411
136.25,19.738533
136.5,19.788069
136.75,19.829676
137.0,19.857014
137.25,19.889797
137.5,19.889521
137.75,19.934826
138.0,19.94994
138.25,19.876871
138.5,19.838537
138.75,19.87479
139.0,19.893595
139.25,19.853594
139.5,19.869301
139.75,19.918261
140.0,20.000816
140.25,19.999853
140.5,20.065105
140.75,20.151342
141.0,20.209995
141.25,20.201828
141.5,20.242897
141.75,20.223707
142.0,20.267799
142.25,20.205502
142.5,20.117115
142.75,20.092922
143.0,20.100042
143.25,20.080559
143.5,20.006117
143.75,19.946098
144.0,19.96624
144.25,19.943125
144.5,19.895443
144.75,19.909363
145.0,19.86795
145.25,19.867733
145.5,19.869837
145.75,19.88455
146.0,19.908176
146.25,19.911905
146.5,19.86253
146.75,19.910782
147.0,19.906178
147.25,19.867119
147.5,19.882509
147.75,19.908155
148.0,19.971544
148.25,20.020706
148.5,19.992596
148.75,19.936518
149.0,19.898369
149.25,19.831535
149.5,19.787903
149.75,19.743813
150.0,19.677458
150.25,19.661835
150.5,19.563591
150.75,19.508856
151.0,19.461367
151.25,19.419353
151.5,19.390846
151.75,19.314102
152.0,19.290911
152.25,19.262226
152.5,19.187622
152.75,19.177937
153.0,19.132124
153.25,19.158899
153.5,19.133339
153.75,19.101238
154.0,19.086473
154.25,19.023617
154.5,18.97653
154.75,18.972242
155.0,19.015594
155.25,19.045168
155.5,19.000883
155.75,18.993923
156.0,19.019831
156.25,19.098885
156.5,19.128185
156.75,19.170109
157.0,19.203564
157.25,19.275988
157.5,19.346161
157.75,19.337362
158.0,19.35391
158.25,19.421051
158.5,19.384323
158.75,19.422075
159.0,19.509708
159.25,19.558767
159.5,19.62302
159.75,19.620485
160.0,19.583109
160.25,19.569067
160.5,19.587234
160.75,19.541594
161.0,19.441467
161.25,19.320007
161.5,19.217669
161.75,19.111237
162.0,19.046749
162.25,18.921034
162.5,18.86857
162.75,18.817856
163.0,18.823324
163.25,18.819145
163.5,18.792099
163.75,18.740162
164.0,18.696386
164.25,18.686125
164.5,18.638008
164.75,18.613796
165.0,18.606384
165.25,18.531523
165.5,18.472975
165.75,18.406734
166.0,18.331518
166.25,18.258163
166.5,18.231581
166.75,18.25535
167.0,18.242733
167.25,18.199783
167.5,18.197008
167.75,18.166517
168.0,18.196444
168.25,18.235312
168.5,18.247335
168.75,18.215527
169.0,18.120817
169.25,18.151773
169.5,18.199238
169.75,18.287191
170.0,18.327606
170.25,18.344429
170.5,18.450136
170.75,18.513071
171.0,18.586012
171.25,18.56962
171.5,18.620884
171.75,18.688236
172.0,18.681963
172.25,18.747498
172.5,18.838827
172.75,18.851519
173.0,18.846844
173.25,18.808224
173.5,18.746986
173.75,18.733023
174.0,18.733616
174.25,18.741079
174.5,18.733976
174.75,18.769417
175.0,18.775145
175.25,18.794792
175.5,18.802471
175.75,18.762712
176.0,18.775124
176.25,18.825369
176.5,18.899574
176.75,18.924633
177.0,18.966192
177.25,19.003164
177.5,19.028015
177.75,19.064451
178.0,19.069412
178.25,19.125156
178.5,19.125984
178.75,19.105276
179.0,19.050234
179.25,19.013674
179.5,18.940184
179.75,18.899078
180.0,18.914349
180.25,18.883703
180.5,18.819141
180.75,18.794533
181.0,18.765713
181.25,18.647247
181.5,18.568897
181.75,18.385527
182.0,18.236414
182.25,18.194357
182.5,18.152712
182.75,18.129736
183.0,18.116518
183.25,17.883739
183.5,17.836788
183.75,17.79977
184.0,17.771545
184.25,17.773411
184.5,17.74181
184.75,17.638819
185.0,17.563053
185.25,17.487144
185.5,17.420855
185.75,17.330177
186.0,17.329969
186.25,17.281027
186.5,17.306524
186.75,17.242615
187.0,17.227209
187.25,17.198668
187.5,17.183754
187.75,17.176109
188.0,17.172588
188.25,17.209726
188.5,17.1982
188.75,17.134064
189.0,17.062166
189.25,17.010944
189.5,16.994093
189.75,16.974285
190.0,16.892179
190.25,16.840763
190.5,16.661085
190.75,16.589415
191.0,16.532087
191.25,16.461433
191.5,16.348686
191.75,16.188492
192.0,16.075596
192.25,15.939048
192.5,15.838417
192.75,15.79363
193.0,15.683084
193.25,15.602927
193.5,15.535743
193.75,15.539198
194.0,15.580789
194.25,15.631493
194.5,15.613831
194.75,15.658852
195.0,15.740664
195.25,15.725124
195.5,15.745347
195.75,15.733559
196.0,15.790138
196.25,15.794172
196.5,15.80889
196.75,15.81158
197.0,15.79844
197.25,15.814822
197.5,15.835943
197.75,15.801264
198.0,15.754086
198.25,15.701695
198.5,15.657471
198.75,15.662112
199.0,15.677114
199.25,15.757258
199.5,15.73089
199.75,15.706538
200.0,15.694067
200.25,15.701577
200.5,15.730642
200.75,15.758619
201.0,15.751917
201.25,15.751416
201.5,15.779465
201.75,15.810225
202.0,15.812602
202.25,15.85743
202.5,15.952806
202.75,15.930627
203.0,15.888654
203.25,15.832205
203.5,15.852948
203.75,15.871063
204.0,15.851568
204.25,15.882737
204.5,15.880699
204.75,15.913511
205.0,15.957458
205.25,16.01914
205.5,16.133112
205.75,16.249994
206.0,16.295834
206.25,16.293884
206.5,16.304878
206.75,16.258286
207.0,16.270153
207.25,16.357731
207.5,16.377098
207.75,16.402153
208.0,16.420858
208.25,16.505476
208.5,16.557775
208.75,16.615515
209.0,16.63282
209.25,16.628155
209.5,16.654833
209.75,16.646158
210.0,16.653522
210.25,16.70649
210.5,16.732328
210.75,16.670033
211.0,16.659258
211.25,16.716503
211.5,16.690464
211.75,16.669781
212.0,16.656649
212.25,16.630306
212.5,16.65682
212.75,16.665218
213.0,16.681673
213.25,16.719749
213.5,16.758492
213.75,16.766911
214.0,16.769308
214.25,16.768995
214.5,16.817081
214.75,16.856075
215.0,16.846289
215.25,16.849659
215.5,16.876778
215.75,17.002789
216.0,17.056799
216.25,17.071478
216.5,17.11026
216.75,17.096359
217.0,17.051998
217.25,17.115555
217.5,17.155001
