time,REWS
0.0,18.646496
0.25,18.716101
0.5,18.829268
0.75,18.872583
1.0,18.885462
1.25,18.930021
1.5,19.000544
1.75,19.057806
2.0,19.143057
2.25,19.185867
2.5,19.240158
2.75,19.247118
3.0,19.289398
3.25,19.320175
3.5,19.320921
3.75,19.300556
4.0,19.29727
4.25,19.34593
4.5,19.298538
4.75,19.267517
5.0,19.267544
5.25,19.278896
5.5,19.299183
5.75,19.297203
6.0,19.226068
6.25,19.25769
6.5,19.26774
6.75,19.285397
7.0,19.18763
7.25,19.163235
7.5,19.136171
7.75,19.116381
8.0,19.08843
8.25,19.088875
8.5,19.095581
8.75,19.061998
9.0,19.018639
9.25,18.976692
9.5,18.950136
9.75,18.882042
10.0,18.757118
10.25,18.657558
10.5,18.642406
10.75,18.545683
11.0,18.456387
11.25,18.455824
11.5,18.426735
11.75,18.364752
12.0,18.254414
12.25,18.18199
12.5,18.178669
12.75,18.123615
13.0,18.076893
13.25,18.092037
13.5,18.077045
13.75,18.104965
14.0,18.117199
14.25,18.17301
14.5,18.218395
14.75,18.210255
15.0,18.179586
15.25,18.159731
15.5,18.106968
15.75,18.117186
16.0,18.09071
16.25,18.067455
16.5,18.091036
16.75,18.065645
17.0,18.029146
17.25,17.936968
17.5,17.904989
17.75,17.880222
18.0,17.931927
18.25,17.944174
18.5,17.881258
18.75,17.839331
19.0,17.771635
19.25,17.695162
19.5,17.616295
19.75,17.608
20.0,17.609495
20.25,17.595507
20.5,17.5597
20.75,17.551737
21.0,17.590738
21.25,17.627884
21.5,17.669737
21.75,17.648363
22.0,17.550858
22.25,17.476194
22.5,17.434776
22.75,17.380287
23.0,17.298092
23.25,17.276459
23.5,17.166735
23.75,17.125036
24.0,17.065046
24.25,17.03336
24.5,17.002913
24.75,16.980577
25.0,16.958536
25.25,16.884262
25.5,16.84914
25.75,16.836729
26.0,16.780668
26.25,16.72818
26.5,16.680368
26.75,16.575581
27.0,16.54381
27.25,16.549866
27.5,16.464081
27.75,16.393831
28.0,16.313843
28.25,16.247923
28.5,16.148344
28.75,16.052021
29.0,15.959216
29.25,15.916332
29.5,15.892898
29.75,15.81184
30.0,15.710646
30.25,15.616475
30.5,15.517779
30.75,15.450774
31.0,15.393787
31.25,15.299733
31.5,15.275517
31.75,15.171992
32.0,15.149294
32.25,15.208081
32.5,15.181448
32.75,15.171456
33.0,15.12908
33.25,15.093783
33.5,15.056576
33.75,15.016816
34.0,14.924503
34.25,14.889958
34.5,14.783935
34.75,14.69877
35.0,14.665545
35.25,14.631468
35.5,14.596463
35.75,14.569295
36.0,14.506989
36.25,14.456579
36.5,14.375694
36.75,14.331304
37.0,14.293148
37.25,14.20153
37.5,14.114645
37.75,14.081811
38.0,14.018548
38.25,13.992449
38.5,14.064367
38.75,14.095811
39.0,14.150226
39.25,14.252509
39.5,14.319921
39.75,14.364838
40.0,14.390736
40.25,14.448211
40.5,14.522675
40.75,14.559828
41.0,14.671465
41.25,14.588767
41.5,14.554996
41.75,14.556421
42.0,14.52909
42.25,14.538669
42.5,14.56524
42.75,14.569208
43.0,14.570946
43.25,14.629887
43.5,14.702059
43.75,14.684065
44.0,14.742758
44.25,14.801996
