time,REWS
0.0,16.840393
0.25,16.891125
0.5,16.849766
0.75,16.85026
1.0,16.844629
1.25,16.892366
1.5,16.926756
1.75,16.90947
2.0,16.905947
2.25,16.93845
2.5,16.952208
2.75,16.979118
3.0,16.962889
3.25,16.972687
3.5,16.906784
3.75,16.82325
4.0,16.796225
4.25,16.73295
4.5,16.702511
4.75,16.651428
5.0,16.566971
5.25,16.500254
5.5,16.468983
5.75,16.345404
6.0,16.281448
6.25,16.256474
6.5,16.220863
6.75,16.236576
7.0,16.274313
7.25,16.326902
7.5,16.329765
7.75,16.389616
8.0,16.470785
8.25,16.441133
8.5,16.436342
8.75,16.451845
9.0,16.407583
9.25,16.394876
9.5,16.372183
9.75,16.387486
10.0,16.426523
10.25,16.452467
10.5,16.4858
10.75,16.521822
11.0,16.591988
11.25,16.589703
11.5,16.579754
11.75,16.608978
12.0,16.620398
12.25,16.6518
12.5,16.641834
12.75,16.627277
13.0,16.610857
13.25,16.601864
13.5,16.647575
13.75,16.685204
14.0,16.706144
14.25,16.71903
14.5,16.761007
14.75,16.805401
15.0,16.770041
15.25,16.730005
15.5,16.649393
15.75,16.614166
16.0,16.571936
16.25,16.533012
16.5,16.430815
16.75,16.349094
17.0,16.293266
17.25,16.245895
17.5,16.221083
17.75,16.144033
18.0,16.081627
18.25,16.061888
18.5,16.013264
18.75,15.885436
19.0,15.836806
19.25,15.798643
19.5,15.785091
19.75,15.746069
20.0,15.700021
20.25,15.66254
20.5,15.652964
20.75,15.625606
21.0,15.66844
21.25,15.66836
21.5,15.695957
21.75,15.641914
22.0,15.590923
22.25,15.528286
22.5,15.512585
22.75,15.477035
23.0,15.403481
23.25,15.324187
23.5,15.315807
23.75,15.283542
24.0,15.22428
24.25,15.158328
24.5,15.125319
24.75,15.083599
25.0,15.049244
25.25,15.076493
25.5,15.056191
25.75,15.049839
26.0,15.092666
26.25,15.120394
26.5,15.110367
26.75,15.084822
27.0,15.04628
27.25,15.015002
27.5,15.084111
27.75,15.146919
28.0,15.169355
28.25,15.193328
28.5,15.189342
28.75,15.143958
29.0,15.139623
29.25,15.08661
29.5,15.056632
29.75,15.000343
30.0,14.973845
30.25,14.969063
30.5,15.028494
30.75,15.044078
31.0,15.091125
31.25,15.159822
31.5,15.18724
31.75,15.230753
32.0,15.273728
32.25,15.269301
32.5,15.231445
32.75,15.256532
33.0,15.210959
33.25,15.156117
33.5,15.078671
33.75,15.02246
34.0,15.035856
34.25,15.048525
34.5,15.02987
34.75,15.012366
35.0,14.994335
35.25,14.986845
35.5,15.022561
35.75,15.04858
36.0,15.082226
36.25,15.070015
36.5,15.087001
36.75,15.079157
37.0,15.073023
37.25,15.169441
37.5,15.204325
37.75,15.238032
38.0,15.286551
38.25,15.28444
38.5,15.260947
38.75,15.286013
39.0,15.28014
39.25,15.264209
39.5,15.348955
39.75,15.413228
40.0,15.426073
40.25,15.413528
40.5,15.43567
40.75,15.431139
41.0,15.452355
41.25,15.46347
41.5,15.472188
41.75,15.473992
42.0,15.50731
42.25,15.558274
42.5,15.594571
42.75,15.599086
43.0,15.675153
43.25,15.734411
43.5,15.812847
43.75,15.851051
44.0,15.854251
44.25,15.948289
44.5,16.054314
44.75,16.110851
45.0,16.135843
45.25,16.175741
45.5,16.153996
45.75,16.175825
46.0,16.091745
46.25,16.127802
46.5,16.146738
46.75,16.146538
47.0,16.182446
47.25,16.203236
47.5,16.216862
47.75,16.263376
48.0,16.193068
48.25,16.21191
48.5,16.211105
48.75,16.185995
49.0,16.12862
49.25,16.150454
49.5,16.152559
49.75,16.165283
50.0,16.153074
50.25,16.187855
50.5,16.27776
50.75,16.332836
51.0,16.405739
51.25,16.434139
51.5,16.475138
51.75,16.506687
52.0,16.526295
52.25,16.561268
52.5,16.567917
52.75,16.607168
53.0,16.596125
53.25,16.552647
53.5,16.56337
53.75,16.486393
54.0,16.534931
54.25,16.530043
54.5,16.516523
54.75,16.456255
55.0,16.493776
55.25,16.461946
55.5,16.52655
55.75,16.601326
56.0,16.621857
56.25,16.70462
56.5,16.683695
56.75,16.661364
57.0,16.706278
57.25,16.722206
57.5,16.731604
57.75,16.746069
58.0,16.801842
58.25,16.83437
58.5,16.866987
58.75,16.964027
59.0,17.034742
59.25,17.16888
59.5,17.283987
59.75,17.291828
60.0,17.346489
60.25,17.426245
60.5,17.418064
60.75,17.512381
61.0,17.504499
61.25,17.518394
61.5,17.515776
61.75,17.546242
62.0,17.592194
62.25,17.613035
62.5,17.638184
62.75,17.724197
63.0,17.819225
63.25,17.867582
63.5,17.871874
63.75,17.888405
64.0,17.886686
64.25,17.908518
64.5,17.946486
64.75,17.964405
65.0,18.008673
65.25,17.99839
65.5,18.013351
65.75,17.97097
66.0,17.981785
66.25,17.986732
66.5,18.005415
