time,REWS
0.0,19.138927
0.25,19.222103
0.5,19.273727
0.75,19.374474
1.0,19.413797
1.25,19.442846
1.5,19.517191
1.75,19.503086
2.0,19.469641
2.25,19.527615
2.5,19.4907
2.75,19.473131
3.0,19.513306
3.25,19.494083
3.5,19.548456
3.75,19.601208
4.0,19.606642
4.25,19.60091
4.5,19.597372
4.75,19.582581
5.0,19.581682
5.25,19.600084
5.5,19.644083
5.75,19.670292
6.0,19.665913
6.25,19.706297
6.5,19.71722
6.75,19.748085
7.0,19.828232
7.25,19.802811
7.5,19.841616
7.75,19.849735
8.0,19.843418
8.25,19.742447
8.5,19.688484
8.75,19.678909
9.0,19.678917
9.25,19.677273
9.5,19.636583
9.75,19.705366
10.0,19.739861
10.25,19.806673
10.5,19.859194
10.75,19.81744
11.0,19.840736
11.25,19.755922
11.5,19.799025
11.75,19.834249
12.0,19.835939
12.25,19.793884
12.5,19.752876
12.75,19.785219
13.0,19.726152
13.25,19.675228
13.5,19.658041
13.75,19.675364
14.0,19.663382
14.25,19.658091
14.5,19.69311
14.75,19.706884
15.0,19.775141
15.25,19.798416
15.5,19.741749
15.75,19.756115
16.0,19.793516
16.25,19.83013
16.5,19.84638
16.75,19.852537
17.0,19.809355
17.25,19.80274
17.5,19.717669
17.75,19.652449
18.0,19.599651
18.25,19.466621
18.5,19.420296
18.75,19.356344
19.0,19.264118
19.25,19.275068
19.5,19.256714
19.75,19.222162
20.0,19.204683
20.25,19.212582
20.5,19.195488
20.75,19.182209
21.0,19.140955
21.25,19.08885
21.5,19.036362
21.75,18.975292
22.0,18.905693
22.25,18.929115
22.5,18.892666
22.75,18.904947
23.0,18.94488
23.25,18.922903
23.5,18.952175
23.75,18.94273
24.0,18.911825
24.25,18.901642
24.5,18.880457
24.75,18.880529
25.0,18.98843
25.25,18.99297
25.5,18.986143
25.75,19.035927
26.0,19.091614
26.25,19.190201
26.5,19.22241
26.75,19.24881
27.0,19.337765
27.25,19.37141
27.5,19.373693
27.75,19.379148
28.0,19.293978
28.25,19.246864
28.5,19.254414
28.75,19.241014
29.0,19.210325
29.25,19.24107
29.5,19.218664
29.75,19.121944
30.0,19.068539
30.25,19.048645
30.5,19.007851
30.75,18.908072
31.0,18.882227
31.25,18.843691
31.5,18.765997
31.75,18.718327
32.0,18.659927
32.25,18.594322
32.5,18.558628
