time,REWS
0.0,19.612158
0.25,19.618919
0.5,19.588917
0.75,19.61367
1.0,19.613432
1.25,19.660065
1.5,19.625879
1.75,19.577826
2.0,19.524353
2.25,19.523619
2.5,19.473032
2.75,19.432951
3.0,19.403137
3.25,19.374344
3.5,19.329723
3.75,19.232777
4.0,19.170431
4.25,19.064455
4.5,19.022636
4.75,19.012024
5.0,18.996229
5.25,18.961863
5.5,18.873081
5.75,18.909277
6.0,18.958921
6.25,18.932693
6.5,18.893953
6.75,18.869974
7.0,18.838602
7.25,18.800732
7.5,18.716805
7.75,18.712324
8.0,18.721222
8.25,18.756279
8.5,18.869917
8.75,18.8724
9.0,18.903435
9.25,18.963106
9.5,18.965927
9.75,18.974611
10.0,19.052713
10.25,19.079605
10.5,19.126396
10.75,19.183279
11.0,19.298651
11.25,19.385889
11.5,19.372341
11.75,19.326382
12.0,19.336828
12.25,19.406832
12.5,19.40374
12.75,19.408314
13.0,19.477497
13.25,19.403734
13.5,19.375488
13.75,19.400831
14.0,19.363913
14.25,19.322523
14.5,19.301332
14.75,19.270601
15.0,19.269024
15.25,19.336502
15.5,19.407988
15.75,19.447962
16.0,19.506966
16.25,19.625309
16.5,19.644445
16.75,19.729559
17.0,19.847099
17.25,19.913002
17.5,19.911222
17.75,19.89793
18.0,19.866808
18.25,19.92259
18.5,19.918837
18.75,19.964951
19.0,20.001249
19.25,19.986675
19.5,19.900379
19.75,19.857687
20.0,19.781536
20.25,19.722614
20.5,19.681475
20.75,19.52002
21.0,19.38979
21.25,19.334623
21.5,19.247725
21.75,19.238819
22.0,19.187592
22.25,19.134272
22.5,19.136913
22.75,19.211231
23.0,19.229259
23.25,19.259394
23.5,19.279905
23.75,19.260799
24.0,19.234625
24.25,19.229519
24.5,19.233242
24.75,19.19524
25.0,19.184361
25.25,19.177147
25.5,19.16721
25.75,19.187757
26.0,19.208326
26.25,19.27951
26.5,19.323395
26.75,19.305134
27.0,19.241558
27.25,19.192638
27.5,19.084826
27.75,19.034464
28.0,18.991928
28.25,19.015768
28.5,19.00601
28.75,18.963215
29.0,18.922472
29.25,18.87546
29.5,18.864347
29.75,18.857563
30.0,18.80372
30.25,18.743473
30.5,18.744816
30.75,18.758917
31.0,18.773649
31.25,18.708302
31.5,18.701641
31.75,18.635769
32.0,18.634251
32.25,18.637344
32.5,18.618816
32.75,18.663567
33.0,18.647869
33.25,18.65366
33.5,18.665154
33.75,18.681753
34.0,18.661463
34.25,18.661268
34.5,18.616358
34.75,18.530134
35.0,18.512438
35.25,18.413485
35.5,18.297398
35.75,18.272844
36.0,18.268423
36.25,18.211847
36.5,18.192068
36.75,18.242561
37.0,18.237803
37.25,18.220116
37.5,18.247612
37.75,18.23691
38.0,18.264715
38.25,18.278288
38.5,18.295593
38.75,18.285379
39.0,18.273989
39.25,18.271967
39.5,18.284058
39.75,18.269554
40.0,18.306477
40.25,18.296995
40.5,18.344021
40.75,18.34037
41.0,18.322432
41.25,18.201742
41.5,18.03862
41.75,17.926283
42.0,17.840786
42.25,17.812315
42.5,17.774185
42.75,17.65008
43.0,17.59515
43.25,17.487867
43.5,17.376074
43.75,17.255753
44.0,17.196783
44.25,17.136007
44.5,17.114868
44.75,17.076769
45.0,17.087156
45.25,17.104055
45.5,17.128092
45.75,17.108234
46.0,17.106722
46.25,17.098679
46.5,17.092575
46.75,17.088898
47.0,17.063244
47.25,17.116339
47.5,17.064346
47.75,17.097013
48.0,17.03145
48.25,17.03681
48.5,17.02323
48.75,17.038937
49.0,17.041382
49.25,17.091312
49.5,17.127541
49.75,17.133043
50.0,17.091463
50.25,17.049494
50.5,16.953257
50.75,16.965054
51.0,16.917095
51.25,16.984209
51.5,17.058001
51.75,17.065392
52.0,17.118677
52.25,17.214878
52.5,17.319921
52.75,17.321653
53.0,17.322765
53.25,17.368265
53.5,17.347664
53.75,17.313391
54.0,17.393414
54.25,17.376762
54.5,17.368921
54.75,17.386637
55.0,17.418335
55.25,17.436316
55.5,17.478981
55.75,17.481077
56.0,17.575544
56.25,17.621193
56.5,17.692947
56.75,17.766451
57.0,17.777351
57.25,17.858793
57.5,17.829981
57.75,17.826326
58.0,17.773287
58.25,17.726927
58.5,17.748194
58.75,17.795313
59.0,17.82188
59.25,17.858614
59.5,17.800846
59.75,17.815968
60.0,17.807243
60.25,17.825369
60.5,17.843313
60.75,17.851362
61.0,17.808125
61.25,17.77799
61.5,17.790995
61.75,17.797001
62.0,17.817722
62.25,17.889299
62.5,17.939968
62.75,17.980223
63.0,18.069452
63.25,18.11425
63.5,18.179943
63.75,18.18837
64.0,18.190899
64.25,18.206995
64.5,18.190279
64.75,18.154993
65.0,18.200129
65.25,18.2729
65.5,18.26639
65.75,18.292107
66.0,18.264469
66.25,18.276489
66.5,18.334429
66.75,18.410585
67.0,18.514883
67.25,18.622829
67.5,18.66114
67.75,18.76808
68.0,18.839634
68.25,18.905306
68.5,19.009634
68.75,19.123558
69.0,19.245834
69.25,19.346012
69.5,19.357344
69.75,19.407757
70.0,19.426516
70.25,19.527767
70.5,19.558613
70.75,19.621365
71.0,19.711981
71.25,19.756258
71.5,19.799601
71.75,19.822054
72.0,19.801235
72.25,19.802166
72.5,19.777651
72.75,19.822844
73.0,19.82023
73.25,19.789274
73.5,19.764261
73.75,19.763601
74.0,19.766352
74.25,19.746836
74.5,19.788406
74.75,19.775953
75.0,19.716789
75.25,19.6689
75.5,19.645605
75.75,19.60437
76.0,19.566563
76.25,19.595701
76.5,19.609976
76.75,19.501755
77.0,19.534922
77.25,19.56711
77.5,19.645174
77.75,19.710617
78.0,19.793036
78.25,19.829947
78.5,19.930895
78.75,20.016857
79.0,20.095385
79.25,20.176643
79.5,20.257311
79.75,20.303343
80.0,20.33408
80.25,20.365967
80.5,20.436169
80.75,20.459532
81.0,20.511824
81.25,20.536983
81.5,20.58983
81.75,20.650593
82.0,20.693436
82.25,20.797953
82.5,20.782875
82.75,20.787094
83.0,20.705456
83.25,20.735785
83.5,20.786253
83.75,20.767626
84.0,20.726841
84.25,20.727308
84.5,20.755878
84.75,20.7381
85.0,20.665489
85.25,20.607693
85.5,20.58016
85.75,20.491009
86.0,20.421186
86.25,20.357576
86.5,20.23616
86.75,20.169729
87.0,20.117313
87.25,20.10796
87.5,20.054264
87.75,20.068506
88.0,20.00304
88.25,19.946911
88.5,19.864969
88.75,19.788589
89.0,19.714211
89.25,19.63442
89.5,19.558283
89.75,19.556677
90.0,19.510948
90.25,19.501728
90.5,19.454754
90.75,19.455715
91.0,19.465309
91.25,19.470722
91.5,19.499393
91.75,19.578459
92.0,19.627283
92.25,19.652456
92.5,19.645931
92.75,19.686489
93.0,19.74151
93.25,19.755564
93.5,19.772539
93.75,19.804922
94.0,19.838251
94.25,19.856348
94.5,19.881119
94.75,19.881189
95.0,19.8389
95.25,19.844992
95.5,19.815384
95.75,19.704563
96.0,19.602913
96.25,19.462923
96.5,19.36418
96.75,19.382175
97.0,19.366529
97.25,19.363819
97.5,19.384079
97.75,19.367453
98.0,19.320963
98.25,19.281927
98.5,19.265068
98.75,19.207176
99.0,19.181292
99.25,19.173983
99.5,19.162212
99.75,19.078775
100.0,19.058285
100.25,19.021793
100.5,19.049028
100.75,19.049931
101.0,19.018211
101.25,19.007923
101.5,19.035898
101.75,19.09407
102.0,19.074701
102.25,19.05348
102.5,19.039337
102.75,19.054844
103.0,19.106138
103.25,19.17552
103.5,19.237917
103.75,19.254984
104.0,19.255991
104.25,19.255093
104.5,19.326042
104.75,19.329916
105.0,19.311907
105.25,19.252485
105.5,19.235521
105.75,19.270391
106.0,19.242632
106.25,19.259085
106.5,19.251253
106.75,19.220751
107.0,19.205046
107.25,19.204
107.5,19.220903
107.75,19.202541
108.0,19.221777
108.25,19.191269
108.5,19.182781
108.75,19.232969
109.0,19.300154
109.25,19.297695
109.5,19.291889
109.75,19.260132
110.0,19.214458
110.25,19.168032
110.5,19.06274
110.75,18.935255
111.0,18.833963
111.25,18.782143
111.5,18.749411
111.75,18.736526
112.0,18.623148
112.25,18.555395
112.5,18.504875
112.75,18.42741
113.0,18.358728
113.25,18.284594
113.5,18.203276
113.75,18.085365
114.0,17.980112
114.25,17.834562
114.5,17.720568
114.75,17.671219
115.0,17.630499
115.25,17.640339
115.5,17.620556
115.75,17.639647
116.0,17.622782
116.25,17.595194
116.5,17.628563
116.75,17.657228
117.0,17.717649
117.25,17.741196
117.5,17.77754
117.75,17.817684
118.0,17.799099
118.25,17.740049
118.5,17.812466
118.75,17.800238
119.0,17.75289
119.25,17.650913
119.5,17.678955
119.75,17.634451
120.0,17.637234
120.25,17.596384
120.5,17.488686
120.75,17.570332
121.0,17.554224
121.25,17.486429
121.5,17.490025
121.75,17.495716
122.0,17.468
122.25,17.454184
122.5,17.436499
122.75,17.439535
123.0,17.439682
123.25,17.46229
123.5,17.466293
123.75,17.453098
124.0,17.433109
124.25,17.404013
124.5,17.364193
124.75,17.330351
125.0,17.259258
125.25,17.226954
125.5,17.126421
125.75,17.050068
126.0,17.007906
126.25,16.948795
126.5,16.93084
126.75,16.942478
127.0,16.93961
127.25,16.959227
127.5,17.002823
127.75,16.985518
128.0,16.967585
128.25,16.951466
128.5,16.926151
128.75,16.892912
129.0,16.849051
129.25,16.856779
129.5,16.882206
129.75,16.93211
130.0,16.963062
130.25,16.994604
130.5,17.005348
130.75,16.988113
131.0,16.98089
131.25,16.997755
131.5,17.04723
131.75,17.063391
132.0,17.069336
132.25,17.089827
