time,REWS
0.0,17.088095
0.25,17.089603
0.5,17.064369
0.75,17.041
1.0,17.011742
1.25,16.991133
1.5,16.976564
1.75,16.926573
2.0,16.887384
2.25,16.843634
2.5,16.774918
2.75,16.775726
3.0,16.755272
3.25,16.721231
3.5,16.672338
3.75,16.722466
4.0,16.718227
4.25,16.68479
4.5,16.684137
4.75,16.643608
5.0,16.598034
5.25,16.533304
5.5,16.470251
5.75,16.478642
6.0,16.461998
6.25,16.419853
6.5,16.393942
6.75,16.375431
7.0,16.392942
7.25,16.38332
7.5,16.382095
7.75,16.409544
8.0,16.408581
8.25,16.372051
8.5,16.303293
8.75,16.269459
9.0,16.263788
9.25,16.262093
9.5,16.229059
9.75,16.257071
10.0,16.252108
10.25,16.281483
10.5,16.153217
10.75,16.075094
11.0,16.03833
11.25,16.113485
11.5,16.171709
11.75,16.189976
12.0,16.239439
12.25,16.201017
12.5,16.165323
12.75,16.130781
13.0,16.139339
13.25,16.160963
13.5,16.172792
13.75,16.164713
14.0,16.200089
14.25,16.22891
14.5,16.201296
14.75,16.147888
15.0,16.108835
15.25,16.112507
15.5,16.039608
15.75,15.926923
16.0,15.774566
16.25,15.716202
16.5,15.656864
16.75,15.590403
17.0,15.501094
17.25,15.351482
17.5,15.248085
17.75,15.172702
18.0,15.087345
18.25,15.030772
18.5,14.945012
18.75,14.875754
19.0,14.87851
19.25,14.843444
19.5,14.895695
19.75,14.863678
20.0,14.818217
20.25,14.882551
20.5,14.919395
20.75,14.907735
21.0,14.824836
21.25,14.789437
21.5,14.744646
21.75,14.754143
22.0,14.722516
22.25,14.730496
22.5,14.774898
22.75,14.72535
23.0,14.641419
23.25,14.593738
23.5,14.558987
23.75,14.470127
24.0,14.382958
24.25,14.3989
24.5,14.420724
24.75,14.320992
25.0,14.304508
25.25,14.316788
25.5,14.326971
25.75,14.361208
26.0,14.405038
26.25,14.423227
26.5,14.439263
26.75,14.413874
27.0,14.390141
27.25,14.441765
27.5,14.429718
27.75,14.447786
28.0,14.401562
28.25,14.43977
28.5,14.398754
28.75,14.370493
29.0,14.395631
29.25,14.407738
29.5,14.477402
29.75,14.459377
30.0,14.525707
30.25,14.553253
30.5,14.598681
30.75,14.684517
31.0,14.73851
31.25,14.795766
31.5,14.805096
31.75,14.824874
32.0,14.906482
32.25,14.94518
32.5,14.953603
32.75,14.992317
33.0,14.985894
33.25,14.972593
33.5,14.952468
33.75,14.939072
34.0,14.863427
34.25,14.823243
34.5,14.809973
34.75,14.822532
35.0,14.796264
35.25,14.743363
35.5,14.74784
35.75,14.71209
36.0,14.718725
36.25,14.759192
36.5,14.781668
36.75,14.820058
37.0,14.952257
37.25,14.993411
37.5,15.112698
37.75,15.228444
38.0,15.349981
38.25,15.433558
38.5,15.583014
38.75,15.739076
39.0,15.845206
39.25,15.957367
39.5,16.049128
39.75,16.135767
40.0,16.189865
40.25,16.23362
40.5,16.328024
40.75,16.416918
41.0,16.436209
41.25,16.429451
41.5,16.464394
41.75,16.539024
42.0,16.6339
42.25,16.704321
42.5,16.824869
42.75,16.96372
43.0,17.022167
43.25,17.031685
43.5,17.065903
43.75,17.141506
44.0,17.185158
44.25,17.234222
44.5,17.321272
44.75,17.340742
45.0,17.324547
45.25,17.329714
45.5,17.381987
45.75,17.411543
46.0,17.51082
46.25,17.556652
46.5,17.606331
46.75,17.672338
47.0,17.69783
47.25,17.692211
47.5,17.769753
47.75,17.793854
48.0,17.815496
48.25,17.861246
48.5,17.885391
48.75,17.943861
49.0,18.00658
49.25,18.080269
49.5,18.078972
49.75,18.126698
50.0,18.154282
50.25,18.159264
50.5,18.18029
50.75,18.218483
51.0,18.247103
51.25,18.275105
51.5,18.311247
51.75,18.327518
52.0,18.321026
52.25,18.335255
52.5,18.340153
52.75,18.299227
53.0,18.294302
53.25,18.308815
53.5,18.373951
53.75,18.41013
54.0,18.489691
54.25,18.508688
54.5,18.552118
54.75,18.629227
55.0,18.616667
55.25,18.63332
55.5,18.639868
55.75,18.628397
56.0,18.689367
56.25,18.765251
56.5,18.805166
56.75,18.928118
57.0,18.99173
57.25,19.107519
57.5,19.218996
57.75,19.349188
58.0,19.431705
58.25,19.478502
58.5,19.52055
58.75,19.59465
59.0,19.720716
59.25,19.720413
59.5,19.734369
59.75,19.78875
60.0,19.808245
60.25,19.764584
60.5,19.769188
60.75,19.723476
61.0,19.666113
61.25,19.648226
61.5,19.644419
61.75,19.594666
62.0,19.655365
62.25,19.707607
62.5,19.672541
62.75,19.699408
63.0,19.620647
63.25,19.548248
63.5,19.497692
63.75,19.477091
64.0,19.473694
64.25,19.423721
64.5,19.420717
64.75,19.396856
65.0,19.437603
65.25,19.475725
65.5,19.473719
65.75,19.565741
66.0,19.598709
66.25,19.662811
66.5,19.693871
66.75,19.611105
67.0,19.608921
67.25,19.684597
67.5,19.689106
67.75,19.754004
68.0,19.853806
68.25,19.846907
68.5,19.914425
68.75,19.957073
69.0,20.045429
69.25,20.051477
69.5,20.057011
69.75,20.125935
70.0,20.107151
70.25,20.165602
70.5,20.155926
70.75,20.156092
71.0,20.18161
71.25,20.215134
71.5,20.279209
71.75,20.37097
72.0,20.400087
72.25,20.448904
72.5,20.501757
72.75,20.527029
73.0,20.560539
73.25,20.672836
73.5,20.770454
73.75,20.777891
74.0,20.846363
74.25,20.882938
74.5,20.909489
74.75,20.915203
75.0,20.888773
75.25,20.819214
75.5,20.741652
75.75,20.674244
76.0,20.64035
76.25,20.619936
76.5,20.57379
76.75,20.477573
77.0,20.415085
77.25,20.36204
77.5,20.27706
77.75,20.187384
78.0,20.130322
78.25,20.113983
78.5,20.136438
78.75,20.102882
79.0,19.999634
79.25,20.000061
79.5,19.957272
79.75,19.945192
80.0,19.978806
80.25,19.961214
80.5,19.97196
80.75,19.969315
81.0,19.951107
81.25,20.017633
81.5,20.067093
81.75,20.131811
82.0,20.149694
82.25,20.124773
82.5,20.129894
82.75,20.12673
83.0,20.123985
83.25,20.097399
83.5,19.972437
83.75,19.912008
84.0,19.854095
84.25,19.768539
84.5,19.669748
84.75,19.552593
85.0,19.464453
85.25,19.43981
85.5,19.393595
85.75,19.383518
86.0,19.348312
86.25,19.298531
86.5,19.266129
86.75,19.22328
87.0,19.186804
87.25,19.165447
87.5,19.149567
87.75,19.01432
88.0,18.91045
88.25,18.8307
88.5,18.717598
88.75,18.614428
89.0,18.527079
89.25,18.478811
89.5,18.403471
89.75,18.392866
90.0,18.36767
90.25,18.371092
90.5,18.321865
90.75,18.326929
91.0,18.365417
91.25,18.383947
91.5,18.413101
91.75,18.404528
92.0,18.355446
92.25,18.330433
92.5,18.368597
92.75,18.380568
93.0,18.396013
93.25,18.436428
93.5,18.409054
93.75,18.441511
94.0,18.401344
94.25,18.369537
94.5,18.314898
94.75,18.289679
95.0,18.274815
95.25,18.283361
95.5,18.310598
95.75,18.328176
96.0,18.293167
96.25,18.246675
96.5,18.190891
96.75,18.168062
97.0,18.155104
97.25,18.178782
97.5,18.13341
97.75,18.113367
98.0,18.068209
98.25,18.083599
98.5,18.118628
98.75,18.09697
99.0,18.067234
99.25,18.11545
99.5,18.118225
99.75,18.035648
100.0,18.014051
100.25,17.998911
100.5,17.974865
100.75,17.954853
101.0,17.960644
101.25,17.910801
101.5,17.852541
101.75,17.80055
102.0,17.780334
102.25,17.75308
102.5,17.694195
102.75,17.611723
103.0,17.625854
103.25,17.596226
103.5,17.599922
103.75,17.595505
104.0,17.586987
104.25,17.579472
104.5,17.621035
104.75,17.70842
105.0,17.699181
105.25,17.720747
105.5,17.741467
105.75,17.833843
106.0,17.903072
106.25,17.903294
106.5,17.873474
106.75,17.884924
107.0,17.931301
107.25,17.937363
107.5,17.909679
107.75,17.827936
108.0,17.795912
108.25,17.835068
108.5,17.814962
108.75,17.867397
109.0,17.867201
109.25,17.95372
109.5,17.992449
109.75,18.023911
110.0,18.035212
110.25,18.11941
110.5,18.13386
110.75,18.176291
111.0,18.282743
111.25,18.321539
111.5,18.400833
111.75,18.504301
112.0,18.548441
112.25,18.514713
112.5,18.551889
112.75,18.551872
113.0,18.542389
113.25,18.555916
113.5,18.585077
113.75,18.534773
114.0,18.580544
114.25,18.618311
114.5,18.575747
114.75,18.556887
115.0,18.478849
115.25,18.416277
115.5,18.313417
115.75,18.295105
116.0,18.276417
116.25,18.232363
116.5,18.153776
116.75,18.134104
117.0,18.063328
117.25,17.988548
117.5,17.954956
117.75,17.960567
