time,REWS
0.0,18.333462
0.25,18.381319
0.5,18.406828
0.75,18.365158
1.0,18.392208
1.25,18.389837
1.5,18.302517
1.75,18.283863
2.0,18.244242
2.25,18.247019
2.5,18.226562
2.75,18.205969
3.0,18.199453
3.25,18.148165
3.5,18.082012
3.75,18.07799
4.0,18.025457
4.25,18.015524
4.5,18.013243
4.75,18.02751
5.0,18.071346
5.25,18.040401
5.5,18.065296
5.75,18.137247
6.0,18.17831
6.25,18.129238
6.5,18.145164
6.75,18.153322
7.0,18.134815
7.25,18.12076
7.5,18.059418
7.75,18.077845
8.0,18.015266
8.25,18.008438
8.5,17.984467
8.75,17.960915
9.0,17.93516
9.25,17.869297
9.5,17.807085
9.75,17.722673
10.0,17.679916
10.25,17.666245
10.5,17.635069
10.75,17.646372
11.0,17.620901
11.25,17.596951
11.5,17.583527
11.75,17.530323
12.0,17.367989
12.25,17.277456
12.5,17.232107
12.75,17.226004
13.0,17.141983
13.25,17.092367
13.5,17.058041
13.75,16.9401
14.0,16.830591
14.25,16.750782
14.5,16.672392
14.75,16.563791
15.0,16.469858
15.25,16.425411
15.5,16.296253
15.75,16.233128
16.0,16.200459
16.25,16.150587
16.5,16.042143
16.75,15.960758
17.0,15.909575
17.25,15.824039
17.5,15.759804
17.75,15.712177
18.0,15.658531
18.25,15.59941
18.5,15.585703
18.75,15.571456
19.0,15.622691
19.25,15.640575
19.5,15.651261
19.75,15.590826
20.0,15.580667
20.25,15.608854
20.5,15.679969
20.75,15.68595
21.0,15.727461
21.25,15.75141
21.5,15.792085
21.75,15.782947
22.0,15.807156
22.25,15.790787
22.5,15.768946
22.75,15.795867
23.0,15.817357
23.25,15.793608
23.5,15.794283
23.75,15.823221
24.0,15.863894
24.25,15.823447
24.5,15.840035
24.75,15.799035
25.0,15.760894
25.25,15.733697
25.5,15.744883
25.75,15.727244
26.0,15.694454
26.25,15.734372
26.5,15.691529
26.75,15.722861
27.0,15.811031
27.25,15.835513
27.5,15.842045
27.75,15.841908
28.0,15.817577
28.25,15.798847
28.5,15.841005
28.75,15.803977
29.0,15.751842
29.25,15.699987
29.5,15.743032
29.75,15.744733
30.0,15.735926
30.25,15.763866
30.5,15.782578
30.75,15.796953
31.0,15.901565
31.25,15.978371
31.5,16.081196
31.75,16.136253
32.0,16.174932
32.25,16.232325
32.5,16.288309
32.75,16.3405
33.0,16.446381
33.25,16.476522
33.5,16.505703
33.75,16.517511
34.0,16.550077
34.25,16.53241
34.5,16.522369
34.75,16.449526
35.0,16.439087
35.25,16.456461
35.5,16.425264
35.75,16.384573
36.0,16.386805
36.25,16.40774
36.5,16.384045
36.75,16.345787
37.0,16.283524
37.25,16.277796
37.5,16.316448
37.75,16.381342
38.0,16.444803
