time,REWS
0.0,17.575218
0.25,17.556236
0.5,17.577293
0.75,17.519897
1.0,17.488621
1.25,17.51968
1.5,17.492239
1.75,17.505884
2.0,17.507601
2.25,17.528919
2.5,17.540661
2.75,17.514112
3.0,17.469542
3.25,17.46382
3.5,17.407095
3.75,17.399847
4.0,17.421545
4.25,17.42231
4.5,17.38242
4.75,17.346657
5.0,17.334963
5.25,17.308743
5.5,17.279936
5.75,17.261122
6.0,17.206347
6.25,17.225409
6.5,17.213381
6.75,17.242678
7.0,17.26017
7.25,17.237469
7.5,17.167784
7.75,17.209532
8.0,17.179148
8.25,17.160639
8.5,17.19602
8.75,17.205442
9.0,17.216572
9.25,17.284605
9.5,17.299711
9.75,17.3276
10.0,17.362423
10.25,17.403231
10.5,17.441128
10.75,17.446198
11.0,17.47831
11.25,17.4641
11.5,17.481901
11.75,17.488211
12.0,17.574821
12.25,17.626953
12.5,17.629906
12.75,17.605463
13.0,17.6007
13.25,17.664347
13.5,17.725698
13.75,17.803247
14.0,17.914383
14.25,17.95928
14.5,17.987253
14.75,18.06555
15.0,18.172037
15.25,18.306684
15.5,18.376396
15.75,18.378214
16.0,18.430483
16.25,18.43404
16.5,18.517033
16.75,18.508165
17.0,18.587973
17.25,18.581758
17.5,18.629581
17.75,18.683762
18.0,18.735413
18.25,18.806404
18.5,18.81382
18.75,18.813215
19.0,18.851421
19.25,18.874865
19.5,18.92798
19.75,18.934324
20.0,18.954927
20.25,18.943422
20.5,18.894444
20.75,18.883102
21.0,18.832415
21.25,18.873041
21.5,18.863932
21.75,18.776062
22.0,18.683796
22.25,18.595905
22.5,18.535734
22.75,18.573404
23.0,18.480265
23.25,18.391924
23.5,18.363199
23.75,18.331602
24.0,18.307125
24.25,18.264523
24.5,18.225487
24.75,18.226267
25.0,18.300575
25.25,18.259491
25.5,18.219538
25.75,18.191265
26.0,18.192148
26.25,18.1651
26.5,18.186451
26.75,18.176003
27.0,18.177412
27.25,18.135174
27.5,18.114088
27.75,18.141375
28.0,18.197273
28.25,18.209051
28.5,18.207836
28.75,18.203341
29.0,18.19791
29.25,18.172716
29.5,18.191587
29.75,18.137049
30.0,18.087997
30.25,18.116467
30.5,18.079269
30.75,18.059111
31.0,17.985939
31.25,17.863237
31.5,17.800014
31.75,17.748014
32.0,17.700724
32.25,17.678045
