time,REWS_WindField,REWS_WindField_shifted,REWS,REWS_f,REWS_b
0.0,19.972264,19.952871,17.943690706220814,17.943690706220814,17.943690706220814
0.01,19.97191008,19.951556999999998,17.943690706220814,17.943690706220814,17.943690706220814
0.02,19.97155616,19.950242999999997,17.943690706220814,17.943690706220814,17.943690706220814
0.03,19.97120224,19.948929,17.943690706220814,17.943690706220814,17.943690706220814
0.04,19.970848319999998,19.947615,17.943690706220814,17.943690706220814,17.943690706220814
0.05,19.9704944,19.946301,17.943690706220814,17.943690706220814,17.943690706220814
0.06,19.970140479999998,19.944986999999998,17.943690706220814,17.943690706220814,17.943690706220814
0.07,19.96978656,19.943672999999997,17.943690706220814,17.943690706220814,17.943690706220814
0.08,19.969432639999997,19.942359,17.943690706220814,17.943690706220814,17.943690706220814
0.09,19.96907872,19.941045,17.943690706220817,17.943690706220817,17.943690706220817
0.1,19.9687248,19.939731,17.943690706220817,17.943690706220817,17.943690706220817
0.11,19.96837088,19.938416999999998,17.943690706220817,17.943690706220817,17.943690706220817
0.12,19.96801696,19.937102999999997,17.943690706220817,17.943690706220817,17.943690706220817
0.13,19.967663039999998,19.935789,17.943690706220817,17.943690706220817,17.943690706220817
0.14,19.96730912,19.934475,17.94369070622082,17.94369070622082,17.94369070622082
0.15,19.966955199999997,19.933161,17.94369070622082,17.94369070622082,17.94369070622082
0.16,19.96660128,19.931846999999998,17.94369070622082,17.94369070622082,17.94369070622082
0.17,19.96624736,19.930532999999997,17.94369070622082,17.94369070622082,17.94369070622082
0.18,19.96589344,19.929219,17.94369070622082,17.94369070622082,17.94369070622082
0.19,19.96553952,19.927905,17.94369070622082,17.94369070622082,17.94369070622082
0.2,19.965185599999998,19.926591,17.94369070622082,17.94369070622082,17.94369070622082
0.21,19.96483168,19.925276999999998,17.94369070622082,17.94369070622082,17.94369070622082
0.22,19.964477759999998,19.923962999999997,17.94369070622082,17.94369070622082,17.94369070622082
0.23,19.96412384,19.922649,17.94369070622082,17.94369070622082,17.94369070622082
0.24,19.963769919999997,19.921335,17.94369070622082,17.94369070622082,17.94369070622082
0.25,19.963416,19.920021,17.982513128174723,17.982513128174723,17.982513128174723
0.26,19.96420548,19.921822,17.982261642076182,17.982261642076182,17.982261642076182
0.27,19.96499496,19.923623,17.982010495054848,17.982010495054848,17.982010495054848
0.28,19.96578444,19.925424,17.981759686755368,17.981759686755368,17.981759686755368
0.29,19.96657392,19.927225,17.981509216822428,17.981509216822428,17.981509216822428
0.3,19.9673634,19.929026,17.98125908490075,17.98125908490075,17.98125908490075
0.31,19.968152879999998,19.930827,17.98100929063509,17.98100929063509,17.98100929063509
0.32,19.96894236,19.932627999999998,17.98075983367026,17.98075983367026,17.98075983367026
0.33,19.969731839999998,19.934428999999998,17.9805107136511,17.9805107136511,17.9805107136511
0.34,19.97052132,19.93623,17.980261930222497,17.980261930222497,17.980261930222497
0.35000000000000003,19.9713108,19.938031,17.98001348302939,17.98001348302939,17.98001348302939
0.36,19.97210028,19.939832,17.979765371716752,17.979765371716752,17.979765371716752
0.37,19.97288976,19.941633,17.97951759592962,17.97951759592962,17.97951759592962
0.38,19.97367924,19.943434,17.979270155313067,17.979270155313067,17.979270155313067
0.39,19.97446872,19.945235,17.97902304951222,17.97902304951222,17.97902304951222
0.4,19.9752582,19.947036,17.978776278172262,17.978776278172262,17.978776278172262
0.41000000000000003,19.97604768,19.948837,17.978529840938425,17.978529840938425,17.978529840938425
0.42,19.976837160000002,19.950638,17.978283737455996,17.978283737455996,17.978283737455996
0.43,19.97762664,19.952439000000002,17.97803796737032,17.97803796737032,17.97803796737032
0.44,19.978416120000002,19.95424,17.977792530326802,17.977792530326802,17.977792530326802
0.45,19.9792056,19.956041,17.977547425970897,17.977547425970897,17.977547425970897
0.46,19.979995080000002,19.957842,17.97730265394813,17.97730265394813,17.97730265394813
0.47000000000000003,19.98078456,19.959643,17.97705821390408,17.97705821390408,17.97705821390408
0.48,19.98157404,19.961444,17.976814105484387,17.976814105484387,17.976814105484387
0.49,19.98236352,19.963245,17.976570328334766,17.976570328334766,17.976570328334766
0.5,19.983153,19.965046,18.0066932074794,18.0066932074794,18.0066932074794
0.51,19.98418712,19.966503760000002,18.006450091807302,18.006450091807302,18.006450091807302
0.52,19.98522124,19.96796152,18.006207306342795,18.006207306342795,18.006207306342795
0.53,19.98625536,19.96941928,18.005964850731853,18.005964850731853,18.005964850731853
0.54,19.98728948,19.97087704,18.005722724620526,18.005722724620526,18.005722724620526
0.55,19.9883236,19.972334800000002,18.00548092765493,18.00548092765493,18.00548092765493
0.56,19.98935772,19.97379256,18.005239459481253,18.005239459481253,18.005239459481253
0.5700000000000001,19.99039184,19.97525032,18.004998319745766,18.004998319745766,18.004998319745766
0.58,19.99142596,19.97670808,18.004757508094812,18.004757508094812,18.004757508094812
0.59,19.99246008,19.97816584,18.004517024174802,18.004517024174802,18.004517024174802
0.6,19.9934942,19.9796236,18.004276867632235,18.004276867632235,18.004276867632235
0.61,19.99452832,19.98108136,18.004037038113687,18.004037038113687,18.004037038113687
0.62,19.99556244,19.982539120000002,18.00379753526581,18.00379753526581,18.00379753526581
0.63,19.99659656,19.98399688,18.003558358735347,18.003558358735347,18.003558358735347
0.64,19.99763068,19.98545464,18.003319508169106,18.003319508169106,18.003319508169106
0.65,19.9986648,19.9869124,18.003080983214,18.003080983214,18.003080983214
0.66,19.99969892,19.988370160000002,18.002842783517014,18.002842783517014,18.002842783517014
0.67,20.00073304,19.98982792,18.002604908725225,18.002604908725225,18.002604908725225
0.68,20.00176716,19.99128568,18.002367358485788,18.002367358485788,18.002367358485788
0.6900000000000001,20.00280128,19.99274344,18.002130132445963,18.002130132445963,18.002130132445963
0.7000000000000001,20.0038354,19.9942012,18.001893230253085,18.001893230253085,18.001893230253085
0.71,20.00486952,19.99565896,18.00165665155459,18.00165665155459,18.00165665155459
0.72,20.00590364,19.99711672,18.001420395998,18.001420395998,18.001420395998
0.73,20.00693776,19.998574480000002,18.001184463230935,18.001184463230935,18.001184463230935
0.74,20.00797188,20.00003224,18.00094885290111,18.00094885290111,18.00094885290111
0.75,20.009006,20.00149,18.018122811023545,18.018122811023545,18.018122811023545
0.76,20.00794156,20.00109836,18.018280359473287,18.018280359473287,18.018280359473287
0.77,20.00687712,20.00070672,18.018436983602527,18.018436983602527,18.018436983602527
0.78,20.00581268,20.00031508,18.01859268672708,18.01859268672708,18.01859268672708
0.79,20.004748239999998,19.99992344,18.01874747215247,18.01874747215247,18.01874747215247
0.8,20.0036838,19.9995318,18.018901343173944,18.018901343173944,18.018901343173944
0.81,20.00261936,19.99914016,18.019054303076516,18.019054303076516,18.019054303076516
0.8200000000000001,20.00155492,19.99874852,18.019206355134997,18.019206355134997,18.019206355134997
0.8300000000000001,20.00049048,19.99835688,18.019357502614007,18.019357502614007,18.019357502614007
0.84,19.99942604,19.99796524,18.019507748768024,18.019507748768024,18.019507748768024
0.85,19.9983616,19.9975736,18.019657096841406,18.019657096841406,18.019657096841406
0.86,19.99729716,19.99718196,18.019805550068412,18.019805550068412,18.019805550068412
0.87,19.99623272,19.99679032,18.019953111673264,18.019953111673264,18.019953111673264
0.88,19.99516828,19.996398680000002,18.020099784870123,18.020099784870123,18.020099784870123
0.89,19.99410384,19.996007040000002,18.020245572863168,18.020245572863168,18.020245572863168
0.9,19.9930394,19.995615400000002,18.0203904788466,18.0203904788466,18.0203904788466
0.91,19.99197496,19.995223760000002,18.020534506004672,18.020534506004672,18.020534506004672
0.92,19.99091052,19.99483212,18.020677657511726,18.020677657511726,18.020677657511726
0.93,19.98984608,19.99444048,18.02081993653222,18.02081993653222,18.02081993653222
0.9400000000000001,19.98878164,19.99404884,18.02096134622075,18.02096134622075,18.02096134622075
0.9500000000000001,19.9877172,19.9936572,18.021101889722093,18.021101889722093,18.021101889722093
0.96,19.986652760000002,19.99326556,18.021241570171213,18.021241570171213,18.021241570171213
0.97,19.98558832,19.99287392,18.02138039069331,18.02138039069331,18.02138039069331
0.98,19.98452388,19.99248228,18.021518354403845,18.021518354403845,18.021518354403845
0.99,19.98345944,19.99209064,18.02165546440856,18.02165546440856,18.02165546440856
1.0,19.982395,19.991699,18.04720013085116,18.04720013085116,18.04720013085116
1.01,19.98194496,19.99036752,18.047381651681995,18.047381651681995,18.047381651681995
1.02,19.98149492,19.989036040000002,18.047562436620247,18.047562436620247,18.047562436620247
1.03,19.98104488,19.98770456,18.047742488056446,18.047742488056446,18.047742488056446
1.04,19.98059484,19.98637308,18.047921808374014,18.047921808374014,18.047921808374014
1.05,19.9801448,19.9850416,18.04810039994927,18.04810039994927,18.04810039994927
1.06,19.97969476,19.98371012,18.04827826515146,18.04827826515146,18.04827826515146
1.07,19.97924472,19.98237864,18.048455406342782,18.048455406342782,18.048455406342782
1.08,19.97879468,19.98104716,18.04863182587839,18.04863182587839,18.04863182587839
1.09,19.97834464,19.97971568,18.048807526106437,18.048807526106437,18.048807526106437
1.1,19.9778946,19.9783842,18.04898250936806,18.04898250936806,18.04898250936806
1.11,19.97744456,19.97705272,18.049156777997435,18.049156777997435,18.049156777997435
1.12,19.976994519999998,19.97572124,18.049330334321787,18.049330334321787,18.049330334321787
1.1300000000000001,19.97654448,19.97438976,18.049503180661397,18.049503180661397,18.049503180661397
1.1400000000000001,19.97609444,19.97305828,18.049675319329634,18.049675319329634,18.049675319329634
1.1500000000000001,19.9756444,19.9717268,18.049846752632973,18.049846752632973,18.049846752632973
1.16,19.97519436,19.970395319999998,18.05001748287101,18.05001748287101,18.05001748287101
1.17,19.97474432,19.96906384,18.050187512336485,18.050187512336485,18.050187512336485
1.18,19.97429428,19.96773236,18.050356843315306,18.050356843315306,18.050356843315306
1.19,19.97384424,19.96640088,18.050525478086563,18.050525478086563,18.050525478086563
