time,REWS_WindField,REWS_WindField_shifted,REWS,REWS_f,REWS_b
0.0,15.718397,15.979434,17.404218417549533,17.404218417549533,17.404218417549533
0.01,15.719079039999999,15.98056076,17.404218417549533,17.404218417549533,17.404218417549533
0.02,15.71976108,15.98168752,17.404218417549533,17.404218417549533,17.404218417549533
0.03,15.720443119999999,15.98281428,17.404218417549533,17.404218417549533,17.404218417549533
0.04,15.72112516,15.98394104,17.404218417549533,17.404218417549533,17.404218417549533
0.05,15.721807199999999,15.9850678,17.404218417549533,17.404218417549533,17.404218417549533
0.06,15.72248924,15.98619456,17.404218417549533,17.404218417549533,17.404218417549533
0.07,15.723171279999999,15.98732132,17.404218417549533,17.404218417549533,17.404218417549533
0.08,15.72385332,15.98844808,17.404218417549533,17.404218417549533,17.404218417549533
0.09,15.724535359999999,15.98957484,17.404218417549533,17.404218417549533,17.404218417549533
0.1,15.7252174,15.9907016,17.404218417549533,17.404218417549533,17.404218417549533
0.11,15.72589944,15.99182836,17.404218417549533,17.404218417549533,17.404218417549533
0.12,15.72658148,15.99295512,17.404218417549533,17.404218417549533,17.404218417549533
0.13,15.72726352,15.99408188,17.404218417549533,17.404218417549533,17.404218417549533
0.14,15.72794556,15.99520864,17.404218417549533,17.404218417549533,17.404218417549533
0.15,15.7286276,15.9963354,17.404218417549533,17.404218417549533,17.404218417549533
0.16,15.72930964,15.99746216,17.404218417549533,17.404218417549533,17.404218417549533
0.17,15.72999168,15.99858892,17.404218417549533,17.404218417549533,17.404218417549533
0.18,15.73067372,15.99971568,17.404218417549533,17.404218417549533,17.404218417549533
0.19,15.73135576,16.00084244,17.404218417549533,17.404218417549533,17.404218417549533
0.2,15.7320378,16.0019692,17.404218417549533,17.404218417549533,17.404218417549533
0.21,15.73271984,16.00309596,17.404218417549533,17.404218417549533,17.404218417549533
0.22,15.73340188,16.00422272,17.404218417549533,17.404218417549533,17.404218417549533
0.23,15.73408392,16.00534948,17.404218417549533,17.404218417549533,17.404218417549533
0.24,15.73476596,16.00647624,17.40421841754953,17.40421841754953,17.40421841754953
0.25,15.735448,16.007603,17.434113199185447,17.434113199185447,17.434113199185447
0.26,15.73477908,16.00971248,17.433859538041865,17.433859538041865,17.433859538041865
0.27,15.73411016,16.01182196,17.43360647871448,17.43360647871448,17.43360647871448
0.28,15.73344124,16.01393144,17.433354019716013,17.433354019716013,17.433354019716013
