time,beamID,lineOfSightWindSpeed1,isValid1
0.0,1.0,20.13950868495291,1.0
0.02,2.0,20.571526970010215,1.0
0.04,3.0,19.738117305391928,1.0
0.06,4.0,21.340549804280414,1.0
0.08,5.0,20.012462554533002,1.0
0.1,6.0,19.568979343813414,1.0
0.12,7.0,19.784272528825213,1.0
0.14,8.0,20.247864212356767,1.0
0.16,9.0,19.636377304605794,1.0
0.18,10.0,17.479388979546698,1.0
0.2,11.0,19.348384700731433,1.0
0.22,12.0,20.59174545374264,1.0
0.24,13.0,20.662505962539026,1.0
0.26,14.0,0.0,0.0
0.28,15.0,0.0,0.0
0.3,16.0,0.0,0.0
0.32,17.0,0.0,0.0
0.34,18.0,0.0,0.0
0.36,19.0,0.0,0.0
0.38,20.0,0.0,0.0
0.4,21.0,0.0,0.0
0.42,22.0,0.0,0.0
0.44,23.0,0.0,0.0
0.46,24.0,0.0,0.0
0.48,25.0,0.0,0.0
0.5,26.0,0.0,0.0
0.52,27.0,0.0,0.0
0.54,28.0,0.0,0.0
0.56,29.0,0.0,0.0
0.58,30.0,0.0,0.0
0.6,31.0,0.0,0.0
0.62,32.0,0.0,0.0
0.64,33.0,19.52366120652327,1.0
0.66,34.0,19.83059207757042,1.0
0.68,35.0,20.70242971036197,1.0
0.7000000000000001,36.0,22.2465198633487,1.0
0.72,37.0,23.09687089707572,1.0
0.74,38.0,23.08063949622702,1.0
0.76,39.0,23.310152460046297,1.0
0.78,40.0,22.79875804582409,1.0
0.8,41.0,23.130700000855875,1.0
0.8200000000000001,42.0,22.531302489581023,1.0
0.84,43.0,22.308285682126108,1.0
0.86,44.0,22.519821119203097,1.0
0.88,45.0,21.474361285472067,1.0
0.9,46.0,21.078148549919277,1.0
0.92,47.0,20.95939419974552,1.0
0.9400000000000001,48.0,21.615285516768,1.0
0.96,49.0,20.47090046848344,1.0
0.98,50.0,20.06863322901739,1.0
1.0,1.0,19.81109617249979,1.0
1.02,2.0,19.236109708938525,1.0
1.04,3.0,19.670083751530978,1.0
1.06,4.0,20.466257740882025,1.0
1.08,5.0,18.92271496935558,1.0
1.1,6.0,19.122931350710278,1.0
1.12,7.0,20.04317286105245,1.0
1.1400000000000001,8.0,20.39612145710541,1.0
1.16,9.0,19.168521706083776,1.0
1.18,10.0,18.872772376057032,1.0
1.2,11.0,19.488978216228844,1.0
1.22,12.0,22.497360792519206,1.0
1.24,13.0,21.402207787466143,1.0
1.26,14.0,21.76221381870062,1.0
1.28,15.0,21.8862582418313,1.0
1.3,16.0,22.27055450018039,1.0
1.32,17.0,21.84372840983768,1.0
1.34,18.0,21.2981325861101,1.0
1.36,19.0,21.10858142738355,1.0
1.3800000000000001,20.0,21.4763807495652,1.0
1.4000000000000001,21.0,20.33230696379242,1.0
1.42,22.0,21.084521123246173,1.0
1.44,23.0,20.285363025070552,1.0
1.46,24.0,20.89284152390144,1.0
1.48,25.0,20.328248830154262,1.0
1.5,26.0,21.186046220221275,1.0
1.52,27.0,21.808785262779786,1.0
1.54,28.0,20.837943174726362,1.0
1.56,29.0,19.329400582437707,1.0
1.58,30.0,20.987629677104334,1.0
1.6,31.0,20.74856371222098,1.0
1.62,32.0,20.81878453213565,1.0
1.6400000000000001,33.0,19.609517527693338,1.0
1.6600000000000001,34.0,20.589840116418916,1.0
1.68,35.0,20.8654409249393,1.0
1.7,36.0,21.651778062511593,1.0
1.72,37.0,22.69970272114306,1.0
1.74,38.0,23.102042398618877,1.0
1.76,39.0,23.350758979863535,1.0
1.78,40.0,23.647272017759,1.0
1.8,41.0,23.023343604898642,1.0
1.82,42.0,22.983307559397158,1.0
1.84,43.0,22.89626743742874,1.0
1.86,44.0,23.206441095321573,1.0
1.8800000000000001,45.0,22.038273752145848,1.0
1.9000000000000001,46.0,20.91111999906504,1.0
1.92,47.0,0.0,0.0
1.94,48.0,0.0,0.0
1.96,49.0,0.0,0.0
1.98,50.0,0.0,0.0
2.0,1.0,0.0,0.0
2.02,2.0,0.0,0.0
2.04,3.0,0.0,0.0
2.06,4.0,0.0,0.0
2.08,5.0,0.0,0.0
2.1,6.0,0.0,0.0
2.12,7.0,0.0,0.0
2.14,8.0,0.0,0.0
2.16,9.0,0.0,0.0
2.18,10.0,0.0,0.0
2.2,11.0,0.0,0.0
2.22,12.0,0.0,0.0
2.24,13.0,0.0,0.0
2.2600000000000002,14.0,0.0,0.0
2.2800000000000002,15.0,0.0,0.0
2.3000000000000003,16.0,0.0,0.0
2.32,17.0,21.09870722497622,1.0
2.34,18.0,20.886408078238627,1.0
2.36,19.0,21.407872449848654,1.0
2.38,20.0,20.45282546300499,1.0
2.4,21.0,20.58020190355921,1.0
2.42,22.0,20.54562216759143,1.0
2.44,23.0,20.71253334692449,1.0
