time,beamID,lineOfSightWindSpeed1,lineOfSightWindSpeed2,lineOfSightWindSpeed3,lineOfSightWindSpeed4,lineOfSightWindSpeed5,lineOfSightWindSpeed6,lineOfSightWindSpeed7,lineOfSightWindSpeed8,lineOfSightWindSpeed9,lineOfSightWindSpeed10,isValid1,isValid2,isValid3,isValid4,isValid5,isValid6,isValid7,isValid8,isValid9,isValid10
0.0,1.0,21.253663551293812,21.798601548271087,21.57231481948825,21.399523568871665,22.10352584919202,22.39593052280874,21.590907895702774,20.73437026898841,20.53431324158945,18.412771238414912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,2.0,19.97070750768732,20.354631494855806,20.183283275384706,19.913886130936596,19.09168834792918,17.953938144526514,18.227665253797042,17.3303692955017,17.16958810249761,16.965968945545775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,4.0,19.404232055247437,19.833747005979166,20.8699922604164,20.98235430710853,19.468079816075704,19.013560732361245,17.614608770799993,18.04218093767781,17.892974112788345,18.66608134382744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,20.156779874433784,19.911102053655757,21.026129278962557,20.862007018922345,21.03411800808121,21.527014587345356,20.533456718240178,18.98726266339132,18.91729160731315,17.60119731288189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.25,2.0,20.36878530953942,20.457001520328266,19.653681155013132,19.5011276907703,19.125301552328498,18.81042115433062,19.091755054927013,17.647522136457074,17.277944553507588,17.447654452344352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5,3.0,20.614345907101345,21.623953862280178,20.653541561246197,18.079855016947775,16.318744430080766,16.277205964886235,16.634664422355694,16.410197293190837,15.759253912229914,15.110420063858124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.75,4.0,19.515497758700683,20.86011275202115,19.788298089149,19.042439172381805,19.043295827892535,18.90772530610911,17.9715074672835,18.07098452548282,18.276544950479966,19.422938509220504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
