time,beamID,lineOfSightWindSpeed1,lineOfSightWindSpeed2,lineOfSightWindSpeed3,lineOfSightWindSpeed4,lineOfSightWindSpeed5,lineOfSightWindSpeed6,lineOfSightWindSpeed7,lineOfSightWindSpeed8,lineOfSightWindSpeed9,lineOfSightWindSpeed10,isValid1,isValid2,isValid3,isValid4,isValid5,isValid6,isValid7,isValid8,isValid9,isValid10
0.0,1.0,19.310233277711042,19.174100919425022,18.876037299506436,18.847706411146095,20.428047782435275,19.72404471234372,19.75878264957183,18.594263524904225,18.476135822597545,18.181022333970326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,2.0,18.13565328298595,17.18041656993473,16.574996866084394,15.750802763679793,14.903058430075204,15.365019060017392,15.583077614777883,16.6857693336823,16.818279613121916,17.26542964979156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,4.0,21.71281739028081,23.56661826947289,23.212268034323788,20.989161057493572,18.99459197769363,20.754130676059663,21.039562794029894,20.69502688521724,21.5298240779026,21.37146313716626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,19.09980599238861,18.848071287561837,18.33035494327422,18.164618388318335,20.320052834038936,19.083878023713577,19.800216021542173,17.576294555964022,18.388337681791484,17.83069654777237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.25,2.0,18.51367599442263,17.274426821779695,15.918616667020952,16.273788458147678,15.66756478999256,16.208561752847796,16.304763887273264,16.81394712858114,17.59878592576398,17.605976309250515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5,3.0,20.82919829397082,19.72287632479031,18.48955276262759,15.967345518392515,16.761719140572207,16.229501264915573,16.47289247215443,14.926504433570711,15.367780190943959,15.463036291297039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.75,4.0,22.29164687867678,24.154639874653043,23.066297184617365,21.53714344178377,20.46403258500924,21.55358420551072,21.786605628420194,21.715362689125527,21.817063724770957,21.310914197905845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,3.0,21.069356001498058,19.590407120242517,18.691090283287647,17.240829067434476,18.577411500765102,16.87894256083451,16.210088354898158,14.858144393320202,14.217627304342946,15.471414878582838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
