time,beamID,lineOfSightWindSpeed1,lineOfSightWindSpeed2,lineOfSightWindSpeed3,lineOfSightWindSpeed4,lineOfSightWindSpeed5,lineOfSightWindSpeed6,lineOfSightWindSpeed7,lineOfSightWindSpeed8,lineOfSightWindSpeed9,lineOfSightWindSpeed10,isValid1,isValid2,isValid3,isValid4,isValid5,isValid6,isValid7,isValid8,isValid9,isValid10
0.0,1.0,16.47201840992682,16.29646499371015,16.316080768512162,15.543265309977153,13.474862516758371,13.2837614679718,13.013061627168867,13.940287620711002,14.477915889978712,15.828330257972743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,2.0,15.930941134277804,15.485610030388012,15.47675567201291,15.848752885067094,16.39767938427563,15.830494049082278,16.180675870233884,17.237965877205923,17.20974619354418,18.42203850328682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,4.0,17.663577116008188,17.51739401178018,16.4541258655465,16.639215286680326,14.071041257465135,13.887822643457525,14.424955225938197,14.44714513101135,14.46447256451947,14.128750691541414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,16.706226682760036,15.985313452788825,15.616523175104959,14.695340357589563,13.713224672743527,13.775900025799078,13.796514798579217,14.68444514129525,15.484941413404098,15.732476792541602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.25,2.0,16.54244252816332,15.453115163063512,15.419657980760459,16.002250415825657,16.662942622318173,16.190620518782694,16.77332422347238,17.44501187979489,17.09178055585182,18.183751138919465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5,3.0,17.520845738301787,16.18443028767995,15.438554176099666,15.8265275074293,16.038632457601597,14.097648636123765,12.854387920479112,12.504497521206037,13.10817437490379,12.990860166067721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.75,4.0,17.660332022087736,17.597802403943426,15.851263678362484,14.281409750989434,13.195137843449395,13.509936903692392,14.694141715766985,14.67017259254148,14.577784721574156,14.39783346405297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,3.0,17.22065543787735,17.29120985582152,16.353325558127466,15.23775114732222,14.099582953773723,13.512741039986484,12.522656588844942,12.434127572224453,13.431253581835994,13.413615222330803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,15.852980950217036,15.5079964467108,15.409649836336255,14.917095933747182,14.103385514726904,13.316908140647943,13.806309850251731,14.354957838783886,14.010313784312551,15.612300307445434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.25,2.0,15.087067556117692,13.958518791235397,14.320709186809474,17.239501936120714,16.22695482320721,16.8062341583983,17.617562223471904,17.62414438973855,17.84327583838635,17.808519043187836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.75,4.0,16.17682899321256,16.29010259294199,14.399640155892044,13.426799878323385,15.012608407999512,14.770357830383182,14.812229814947669,14.401746225778409,13.375767893228495,12.690519044634517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,1.0,15.317005155821834,14.332219809733465,14.216058929123772,14.664652332350862,14.125051832245605,13.849585948066911,14.080079899877267,15.187591870880965,15.16771234260105,16.910728719544437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
