time,beamID,lineOfSightWindSpeed1,lineOfSightWindSpeed2,lineOfSightWindSpeed3,lineOfSightWindSpeed4,lineOfSightWindSpeed5,lineOfSightWindSpeed6,lineOfSightWindSpeed7,lineOfSightWindSpeed8,lineOfSightWindSpeed9,lineOfSightWindSpeed10,isValid1,isValid2,isValid3,isValid4,isValid5,isValid6,isValid7,isValid8,isValid9,isValid10
0.0,1.0,13.677933085599342,13.584931234020198,15.05618570876319,16.826968789304313,18.40471043390683,17.4978307140658,17.621476702210696,17.808048190604474,17.753560444021065,17.987843012555643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,2.0,10.779077196585442,12.238390105355817,11.707480113580052,12.22220875121643,10.381392485083968,11.636890627129084,12.052743072734392,12.540808097507814,12.295539717034893,13.18053844031081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,4.0,12.699105012322873,12.034568731365278,13.795795849748828,15.511850705993403,15.366449241952298,15.369522706165563,16.16738222551395,16.637492291308824,17.520688905076902,17.97730078564079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,13.959932833870887,14.85504312149909,16.745197938918295,16.753416807246328,17.594894827470938,16.647022405478253,16.90797333786651,16.215371697314612,17.44803058802687,17.58845875421835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.25,2.0,11.61157580988761,13.339792266695348,12.250797149126962,11.955456324555763,12.039439674592014,13.007399673206324,14.040935089612741,13.672515508181831,13.218057071838215,13.365999090926724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5,3.0,13.139910889896827,14.048966359008013,14.725287126663842,15.087311931904372,16.770140576537933,15.222737795047431,15.929510151486049,16.174667214106783,16.229220127626526,15.919203531310458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.75,4.0,13.58977174139963,13.60758236615127,15.075914459553267,15.501943828545125,16.23167726906718,15.793205445538279,17.31445156566823,18.06844552487481,18.85096205308777,18.822844279411182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,3.0,13.890723369507326,15.420798494768919,15.635832314845574,16.28446952460568,17.3853685730699,16.39004321083345,15.771041056080714,15.690430349216207,16.261355638344,15.884281890167452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,14.366551747183903,16.34734336487141,16.74642272754068,16.817940177442182,17.011308362067062,15.807464503551186,16.299914388466306,16.192156115694832,17.658392700126374,17.520167219235024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.25,2.0,12.284736981516346,12.767620740111482,13.394092665636615,15.783962718021723,15.11701444450726,15.631876402673983,14.778833502930778,14.371577922596458,13.15909391246109,12.669133421440359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.75,4.0,15.202533238850995,14.625184697013738,13.68323815273001,14.895958353327583,16.842563812681533,17.616686553496596,18.321567130688617,17.291406762688343,16.467612367691242,16.812371320288587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,1.0,13.471928291682271,15.699951690445669,17.106703428999438,16.767660150925202,16.27011411882938,16.38519161045312,16.619693380947286,18.021556055264817,18.787771582846478,18.84850292883943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,3.0,15.77783639990815,13.917010587710672,15.641282029538662,15.888252735377321,16.359129617789595,15.577087331097047,16.125329694233276,16.549690614904698,17.048402160530784,16.2403305565812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.75,4.0,15.06251165887704,13.97726138309561,13.856442857102397,15.015816276797375,18.785998951323624,18.04557539211478,18.001564378689586,17.252625894428107,16.54255823988898,17.12042285907592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.25,2.0,13.708231344303714,14.296494275504674,13.516000273897854,13.777795780297145,14.874933947370407,14.61028488098134,13.437926506102762,13.06877108124097,13.643939744312068,13.71644447492623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,15.017121212463787,16.55558363675604,16.284665213840732,15.947929053790338,17.45116888629642,18.69762933144853,18.117820068773327,19.119704421042904,19.328271976942013,19.023432547375528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.25,2.0,13.63246182232283,13.641229193844437,13.92105399098473,14.305048476358298,14.286124658057169,13.82812387179938,13.223671192122184,12.81490803510638,13.379697114302278,13.39390972188376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,4.0,15.68946281084525,15.968644755597365,17.441354434139786,17.358504197575954,18.212806643465928,17.25463159993585,16.891493937737017,17.521155695158107,17.719338998811548,17.386763993886674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,1.0,15.805476717871539,16.07629893885833,16.783192364592786,17.856531186403533,19.82487874142481,20.450032930267213,19.980624724122638,20.200188516645508,19.753205064458598,19.63083782731665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,3.0,16.875775360595807,15.451649667053799,17.423694655361167,17.823060499500222,18.844516389865632,18.58069000690542,19.076217692598266,19.10198920628152,18.28457296249635,16.34682878375419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.75,4.0,17.736126800404495,18.620626953186118,18.85742426484302,17.432552543859632,17.021879523887304,16.132139215692355,16.29941561497956,16.87122493102518,17.668914981387292,17.159433978052753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,1.0,16.058675817305573,15.420782308794916,17.641790134707396,18.609087496001333,20.1306615713176,20.870902575667465,20.004469861356256,20.114489665847863,20.036196244221564,19.94878835125365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.25,2.0,14.220519134136548,15.193831922589158,15.571859976719196,14.832019891495111,14.60764190982366,14.18898229666848,14.842268348481417,13.778421703144215,14.186651960544664,14.092079014238639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.75,4.0,19.055815166498892,19.291095570103572,19.098360711941,17.5419331213499,16.167566520848812,15.188099899677232,16.473827493247637,17.223879288297738,17.4746660994739,16.70508303328331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.0,1.0,16.22899549951903,16.577941980248106,17.726222562975078,18.633820716015904,20.453699870589805,20.533755730078244,20.21499678211766,20.123439455273598,19.92054376248695,20.110098654121412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,3.0,17.881588202107526,17.578972032294512,17.403647496609278,16.592908613770685,17.191259730785916,17.94067064780319,17.673449499803912,17.308774370043153,15.784190335570829,14.602132322173325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.75,4.0,20.079695523290845,19.01793305448824,19.465086111787237,17.15999416581999,16.292444621386696,16.24391795318811,17.73057810978571,17.623110784620422,17.18503299998431,17.283745325534806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
