time,beamID,lineOfSightWindSpeed1,lineOfSightWindSpeed2,lineOfSightWindSpeed3,lineOfSightWindSpeed4,lineOfSightWindSpeed5,lineOfSightWindSpeed6,lineOfSightWindSpeed7,lineOfSightWindSpeed8,lineOfSightWindSpeed9,lineOfSightWindSpeed10,isValid1,isValid2,isValid3,isValid4,isValid5,isValid6,isValid7,isValid8,isValid9,isValid10
0.0,1.0,12.662711931260228,12.274883780530873,13.396689786371462,13.8056415005468,14.858550199046643,13.832475554754259,12.996193535370246,13.552568072486224,13.917381011708292,15.154504222566734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,2.0,16.349574665466463,16.822053493058043,15.955617344483942,13.979744338347492,12.54459169130764,12.979508089017523,13.692352868429959,13.764053089208058,14.989829897743036,14.788016596281537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,4.0,15.792704929166725,14.800898739778145,14.663421837992221,15.465756355072816,15.531684054895605,14.872194442144314,14.876508645850741,14.94865160261417,15.95075623192074,16.40960783399759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,13.485409019275545,14.259261479644552,15.117237516188366,13.664201337236479,14.234626472948218,13.604906891622907,13.709787601833861,14.227408890679264,14.871680855844234,16.007596087937113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.25,2.0,16.30917721027749,16.934461503853946,15.854181402606311,13.823008012704369,12.73197151425537,13.51150088396827,14.326256665541253,14.959441947293023,15.188838209974508,15.511988741400284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5,3.0,17.08666082367999,15.364554983118987,16.42005552013933,15.560875216998179,14.156876916623952,13.921312674964037,13.22855189739434,13.48563914117402,14.367914757678685,14.663551479907584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.75,4.0,15.711028796670144,13.507026727042785,15.350071964006764,15.173221696005857,15.853005368237012,15.228384237541272,15.620958163427762,16.34147441521355,17.461388568819256,16.965265234615437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,3.0,17.804842124140176,15.210457731951829,15.392146895203034,15.197847746182394,14.930283613972243,14.089064252369894,13.703252323047112,14.236378112375576,15.603916341997607,16.158935883666004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,15.817867226111042,16.74265057981551,16.350267224183597,16.391164494293122,14.806000636713392,14.247508800487479,15.321350511087863,15.364143365587719,15.058550889048146,16.767788307942755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.25,2.0,16.68139556291309,14.345714921155247,14.529158500609269,13.649558570495039,13.042307916359897,14.958503283548913,15.828128362857523,16.914277935208943,17.3805633642223,16.133402457557597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.75,4.0,15.877623618029766,13.84678992593059,14.497743436394323,14.91978510638911,16.012940060497726,15.670928249607092,15.842463425163443,16.125165612636245,16.530566967001022,15.546401792855072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,1.0,15.44917783513919,15.996723475976474,16.452631145139588,17.757224944782187,16.16267747480025,16.255146723567467,16.416134526146852,17.09653491505927,16.791903391220966,18.080333720829024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,3.0,14.680737572328308,12.886778289939627,13.878222782790655,15.019976783129385,14.10245764278774,15.144593471268388,15.686164501405683,17.29776977142646,17.162287745850115,17.114014554470334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.75,4.0,15.161796006340927,13.095412025089692,13.726455652742187,14.63060249332071,16.329636713952226,15.752250593868173,15.252922358716079,16.483031042390646,16.681135170276786,17.057847042530256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.25,2.0,15.338639565804144,15.28871522673521,13.928433814660615,14.000536101492404,15.017951423894019,15.372388905689489,16.20235167804715,17.041611797593998,16.761939219092458,16.323962489763822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,15.431827527598442,15.362927467846072,16.84493498175393,16.87088850190374,16.43158392273426,17.693235118051593,17.97095831390409,18.45320618191775,18.595097420115994,18.91729220034382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.25,2.0,14.399399081901553,14.319998950120086,14.492088674238188,15.003782599223259,13.404399173086874,13.720228120081618,15.03076145213031,15.639781588315833,15.70396456692431,15.324723682967516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,4.0,15.172951533478996,13.192975043784216,16.359853628655973,16.47792732856943,16.344014975050104,16.794333132847044,16.15754746565449,17.794083949312775,18.28000340976845,17.353756660697496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,1.0,15.391040289972143,16.916309595089928,17.38755556531768,18.36769935849299,18.670979509099528,19.897471203747518,19.569675931984204,20.021932577074796,19.1321390814574,19.726317895177772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,3.0,14.163678618062267,13.001922682088553,12.754308837216909,14.956440146580038,16.17161551558787,16.556213400336254,16.391202105766006,16.618549026159954,16.057671925545932,16.410540695267652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.75,4.0,15.531864943048214,15.25534416021763,18.416342854304588,16.534169698500218,16.448949266141042,15.751025415834679,17.11453078208678,17.92077803410395,19.237057979525865,18.760421048418927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,1.0,14.448584713059114,16.994243494482184,18.287254951121927,18.359785167327647,19.90566582056901,20.8450238094483,19.48589107773069,19.879096214191232,19.494659354326426,19.96334754220028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.25,2.0,14.328231146395387,14.49654154209461,15.036739779205579,14.169794020700586,13.529007962968494,14.259745799538427,15.663623900641328,15.597669083727133,15.622446375780422,14.11129454552948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.75,4.0,16.53727877801663,17.337749917277645,17.346033818232907,15.11793258231299,16.195952919955285,16.81079310248208,17.75566042270172,18.280052422894773,19.162085933662855,18.491837761921946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.0,1.0,14.663700460519122,17.760648526499644,18.125189448753243,19.702330348123144,20.33274021252364,20.333851760085782,20.32996871606173,20.68489251092718,20.449220225380117,20.412778479899515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,3.0,13.662825276454237,12.585191564677405,13.90206225212999,15.059146607336796,17.168726068740764,17.290921815843994,17.352820990341826,16.818599543617868,16.044756364444584,15.560360112257266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.75,4.0,16.515496031735985,17.138464800216703,17.190782165829944,17.028811431303186,17.653836137052522,18.41436130162123,18.3080306323069,17.479181312170038,18.90715101377726,19.260866698333377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,3.0,14.135847562097455,13.62061330741869,14.589080908723183,16.153290281915172,18.585306574505676,18.00232596881345,16.43633772362234,15.641733878473678,14.99327493107823,15.131983674008092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1.0,16.93307964677084,17.54452288412713,18.2873669095521,18.101684760010315,19.1836717524783,20.558055735120963,20.790476268525907,20.612568664164595,18.79716429013146,18.21152570659876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11.25,2.0,14.959726811247384,15.157862828835594,16.191669836191327,16.224455644414203,14.739208350007416,13.675976205323757,14.87365798120008,14.383065324150285,14.800493415912605,14.631485789200116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.75,4.0,17.356858218944673,16.47905866201527,18.143103082394823,18.11402076426954,20.377746938862234,20.658519703896363,19.859360425397135,20.003235896880252,21.19899659113186,20.130270663224955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12.0,1.0,18.272258501386784,18.392375823484535,18.311972348991297,17.747510795250296,18.810714658444084,20.3790711950261,19.22998034969799,18.908523432105973,17.774806871892643,17.144135622251056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,3.0,15.980508669114036,14.78102521812729,15.806556844482728,17.02307894484285,17.283304441450912,16.873874942045582,16.03649433463627,14.370951870296407,12.550702546889774,12.070453060653358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12.75,4.0,18.43797065647032,17.900374801515184,19.204676005948407,18.588212922105917,19.30860139969941,20.345253497148807,20.875681319985414,20.61699490201654,20.770082074265247,20.38669351528921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.25,2.0,15.984470760666104,16.49458412968697,16.76532782402428,15.517133587166398,13.26391789966945,13.262240320948012,14.407869075122504,13.5908877112112,14.209132038257962,13.690111357542339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.0,18.054631842758866,16.61223990698659,17.23862498995385,18.90501273802664,17.649861243290207,17.83936160339467,17.484230334001815,16.84915691495469,16.877106598828497,16.716093797533738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14.25,2.0,17.278874312949718,16.168754448888542,16.225455793014568,14.914963249349471,14.24825279381931,14.03568175203501,14.033953914162712,14.277784445116295,13.802786139034403,14.232552316571956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.75,4.0,20.67829766208198,19.45074717719787,21.06500080049089,20.349275080287907,20.421329993469335,20.406481503639082,19.962033709908358,20.678377062294352,21.14150331489114,20.70557939354937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15.0,1.0,17.64082791605398,16.363441715623416,19.02646743593194,19.576069949160672,18.532590974618756,18.29712009316274,18.283697725675914,18.775280109806193,17.867674022598763,17.36216699427194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,3.0,16.96068346204202,15.105204410457278,14.643550081805017,15.74024256620137,16.04310516090525,14.38695029373896,14.173491639737836,14.172011576297752,14.74175112903171,14.726511156938404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15.75,4.0,20.265621213667163,19.93064399648995,20.927194910313087,20.680854456684866,20.450509184622547,20.26612244801046,20.215515167914734,20.71955727028516,22.033653518537378,20.924947656802868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16.0,1.0,17.644650396593494,17.862424831339002,18.971415863737217,19.338936662892433,19.85290516681884,19.269682524446612,18.516230211754284,17.57604895461126,17.619109808945396,17.380120430523615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16.25,2.0,19.011350689311566,17.01123483756828,14.856926821729992,13.143149259585362,13.734447733977706,13.66703357660868,13.763751695454266,14.188522335267345,14.38504006205006,14.094325880208235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.75,4.0,19.951311594690186,20.989091618015035,20.43316593334885,19.762927663601427,20.76257822932044,20.145793399546974,20.070863790803326,20.272809003507522,20.74073082145019,19.79007254113536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17.0,1.0,17.753459155092102,17.83097067292839,18.548059973166414,18.189371820813633,18.83521364737089,17.68148725375912,17.865824789649523,16.85018124979559,17.48953570357675,17.228391218425717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,3.0,17.036500962430157,14.02708557214856,14.787353571137206,14.204355572050469,15.112603118578663,14.1632166298089,14.887867614792802,14.427951376763843,14.626410503260418,15.612756075355502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17.75,4.0,19.36085381754891,20.760760718553804,20.38011520496594,20.594551317469854,19.046198986307306,19.651688374330988,19.375289157942852,19.81896433695634,20.21376620290554,18.553033522243894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,3.0,16.689176429500954,15.886825208459069,14.970162720698262,14.58618368727424,14.922680283994852,14.03521922578671,14.237376685282728,14.672714762396968,15.253149947786248,15.078334986950278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,17.079754546823878,17.35834926188842,17.93924684519403,19.247076225275368,18.757263547947765,18.835904425383326,18.92141370442102,17.677272162695193,17.619050381807316,16.287682351935132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19.25,2.0,17.19593184893531,17.185937391941955,15.00798046933861,13.862874467515383,14.337208053146284,13.838312048956528,14.674324287464753,15.778549032252398,15.602202490579453,14.856460790352036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.75,4.0,19.413020011284047,18.4329754239106,18.833888970891486,17.9109838251287,17.003922019264163,17.218308839979134,17.0833906225737,18.246264612864685,17.71162871433328,17.55581925262726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.0,1.0,17.251967012298124,17.40895325315628,18.67230195611261,19.06694219294213,18.74477878763351,17.37060779427613,17.04983474398144,15.996086457076856,15.985390218432373,15.36971719523637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
