time,beamID,lineOfSightWindSpeed1,isValid1
0.0,1.0,17.395089039529207,1.0
0.02,2.0,16.538147675760413,1.0
0.04,3.0,17.22962298312941,1.0
0.06,4.0,17.32079516441854,1.0
0.08,5.0,17.225474454938613,1.0
0.1,6.0,15.611905526518278,1.0
0.12,7.0,15.481150614250238,1.0
0.14,8.0,15.210607785687442,1.0
0.16,9.0,16.01664542545585,1.0
0.18,10.0,15.66489136015622,1.0
0.2,11.0,15.86302330504634,1.0
0.22,12.0,16.09349556663076,1.0
0.24,13.0,15.578718331381305,1.0
0.26,14.0,0.0,0.0
0.28,15.0,0.0,0.0
0.3,16.0,0.0,0.0
0.32,17.0,0.0,0.0
0.34,18.0,0.0,0.0
0.36,19.0,0.0,0.0
0.38,20.0,0.0,0.0
0.4,21.0,0.0,0.0
0.42,22.0,0.0,0.0
0.44,23.0,0.0,0.0
0.46,24.0,0.0,0.0
0.48,25.0,0.0,0.0
0.5,26.0,0.0,0.0
0.52,27.0,0.0,0.0
0.54,28.0,0.0,0.0
0.56,29.0,0.0,0.0
0.58,30.0,0.0,0.0
0.6,31.0,0.0,0.0
0.62,32.0,0.0,0.0
0.64,33.0,19.818782920704983,1.0
0.66,34.0,19.72721452167224,1.0
0.68,35.0,17.748195294995316,1.0
0.7000000000000001,36.0,17.803518373363474,1.0
0.72,37.0,18.223689297017877,1.0
0.74,38.0,17.373379518966104,1.0
0.76,39.0,17.389542767676865,1.0
0.78,40.0,19.453550212769542,1.0
0.8,41.0,20.621815603867983,1.0
0.8200000000000001,42.0,20.85832785405101,1.0
0.84,43.0,20.759390428675978,1.0
0.86,44.0,21.222719609625877,1.0
0.88,45.0,20.012391814337413,1.0
0.9,46.0,19.336863749441658,1.0
0.92,47.0,19.120281875052463,1.0
0.9400000000000001,48.0,18.410853459414238,1.0
0.96,49.0,17.9710465815763,1.0
0.98,50.0,18.962524823025227,1.0
1.0,1.0,18.031808048553085,1.0
1.02,2.0,16.341050364037176,1.0
1.04,3.0,16.60176877226118,1.0
1.06,4.0,17.444890951657126,1.0
1.08,5.0,18.1532417742574,1.0
1.1,6.0,16.767063933375674,1.0
1.12,7.0,16.549764157589134,1.0
1.1400000000000001,8.0,15.456601787408259,1.0
1.16,9.0,16.38241392889956,1.0
1.18,10.0,16.490626608511324,1.0
1.2,11.0,15.191860055095914,1.0
1.22,12.0,15.368815808186278,1.0
1.24,13.0,14.79491191371951,1.0
1.26,14.0,14.85084136367198,1.0
1.28,15.0,16.959661561617786,1.0
1.3,16.0,17.351609755674797,1.0
1.32,17.0,18.300584595436476,1.0
1.34,18.0,18.415783844323837,1.0
1.36,19.0,19.31818903552451,1.0
1.3800000000000001,20.0,19.789402135622108,1.0
1.4000000000000001,21.0,19.670283764119148,1.0
1.42,22.0,18.74028582701857,1.0
1.44,23.0,19.8574875321666,1.0
1.46,24.0,19.390925027457257,1.0
1.48,25.0,19.88362828093069,1.0
1.5,26.0,19.39749007983604,1.0
1.52,27.0,19.744475989605977,1.0
1.54,28.0,19.740344357150093,1.0
1.56,29.0,20.1606257561925,1.0
1.58,30.0,20.362688471847715,1.0
1.6,31.0,20.313472312180096,1.0
1.62,32.0,20.399477390736656,1.0
1.6400000000000001,33.0,20.192310401400185,1.0
1.6600000000000001,34.0,19.7020691750404,1.0
1.68,35.0,17.520364666089996,1.0
1.7,36.0,18.268443743023994,1.0
1.72,37.0,17.79571819902974,1.0
1.74,38.0,17.554822804685667,1.0
1.76,39.0,17.810957521420146,1.0
1.78,40.0,18.474803439625486,1.0
1.8,41.0,20.93053814114273,1.0
1.82,42.0,20.294953432553434,1.0
1.84,43.0,19.893424881185236,1.0
1.86,44.0,19.70290941908753,1.0
1.8800000000000001,45.0,19.386193511665006,1.0
1.9000000000000001,46.0,18.73648923891389,1.0
1.92,47.0,0.0,0.0
1.94,48.0,0.0,0.0
1.96,49.0,0.0,0.0
1.98,50.0,0.0,0.0
2.0,1.0,0.0,0.0
2.02,2.0,0.0,0.0
2.04,3.0,0.0,0.0
2.06,4.0,0.0,0.0
2.08,5.0,0.0,0.0
2.1,6.0,0.0,0.0
2.12,7.0,0.0,0.0
2.14,8.0,0.0,0.0
2.16,9.0,0.0,0.0
2.18,10.0,0.0,0.0
2.2,11.0,0.0,0.0
2.22,12.0,0.0,0.0
2.24,13.0,0.0,0.0
2.2600000000000002,14.0,0.0,0.0
2.2800000000000002,15.0,0.0,0.0
2.3000000000000003,16.0,0.0,0.0
2.32,17.0,18.487238787648522,1.0
2.34,18.0,18.595212559392497,1.0
2.36,19.0,18.42109550064966,1.0
2.38,20.0,20.73519502950525,1.0
2.4,21.0,20.749897556095924,1.0
2.42,22.0,19.126689369317347,1.0
2.44,23.0,19.24743399748868,1.0
2.46,24.0,19.352046298880563,1.0
2.48,25.0,20.18817761705058,1.0
2.5,26.0,20.23564548016023,1.0
2.52,27.0,20.469413673106423,1.0
2.54,28.0,19.244672640289586,1.0
2.56,29.0,18.982681690897437,1.0
2.58,30.0,19.58460506473006,1.0
2.6,31.0,19.710691351045064,1.0
2.62,32.0,0.0,0.0
2.64,33.0,0.0,0.0
2.66,34.0,0.0,0.0
2.68,35.0,0.0,0.0
2.7,36.0,0.0,0.0
2.72,37.0,0.0,0.0
2.74,38.0,0.0,0.0
2.7600000000000002,39.0,18.037874251104157,1.0
2.7800000000000002,40.0,18.8528680474765,1.0
2.8000000000000003,41.0,19.724407080372973,1.0
2.82,42.0,20.47911419329038,1.0
2.84,43.0,20.771844832761982,1.0
2.86,44.0,20.093345003671025,1.0
2.88,45.0,20.0625313258896,1.0
2.9,46.0,19.51774057411565,1.0
2.92,47.0,17.18853487904126,1.0
2.94,48.0,17.663053727687934,1.0
2.96,49.0,18.999857930492883,1.0
2.98,50.0,19.241482073780517,1.0
3.0,1.0,18.655269179462234,1.0
3.02,2.0,18.443080054435796,1.0
3.04,3.0,18.384502614804415,1.0
3.06,4.0,18.06269716051007,1.0
3.08,5.0,18.59280272436821,1.0
3.1,6.0,17.924659635731224,1.0
3.12,7.0,17.50232593861464,1.0
3.14,8.0,15.101011060058477,1.0
3.16,9.0,15.921586844566995,1.0
3.18,10.0,16.03280874514284,1.0
3.2,11.0,16.083019355146746,1.0
3.22,12.0,14.63842042733892,1.0
3.24,13.0,15.397421830464728,1.0
3.2600000000000002,14.0,0.0,0.0
3.2800000000000002,15.0,0.0,0.0
3.3000000000000003,16.0,0.0,0.0
3.3200000000000003,17.0,0.0,0.0
3.34,18.0,0.0,0.0
3.36,19.0,0.0,0.0
3.38,20.0,0.0,0.0
3.4,21.0,0.0,0.0
3.42,22.0,0.0,0.0
3.44,23.0,0.0,0.0
3.46,24.0,0.0,0.0
3.48,25.0,0.0,0.0
3.5,26.0,0.0,0.0
3.52,27.0,0.0,0.0
3.54,28.0,19.082360292872103,1.0
3.56,29.0,18.803673394292204,1.0
3.58,30.0,19.57413606569553,1.0
3.6,31.0,20.298924599320923,1.0
3.62,32.0,20.526466658342855,1.0
3.64,33.0,20.120448847939702,1.0
3.66,34.0,19.76603423757958,1.0
3.68,35.0,18.90018931566426,1.0
3.7,36.0,18.156001454715827,1.0
3.72,37.0,17.842221723391127,1.0
3.74,38.0,18.3628404723523,1.0
3.7600000000000002,39.0,18.31172224969588,1.0
3.7800000000000002,40.0,18.169021547956277,1.0
3.8000000000000003,41.0,20.604045850930458,1.0
3.8200000000000003,42.0,20.486527923116405,1.0
3.84,43.0,18.281213175867627,1.0
3.86,44.0,18.152522127575356,1.0
3.88,45.0,18.66587279897406,1.0
3.9,46.0,17.679142300495034,1.0
3.92,47.0,16.565657116086264,1.0
3.94,48.0,16.88842971792957,1.0
3.96,49.0,18.981845215297795,1.0
3.98,50.0,18.4146736538182,1.0
4.0,1.0,18.18924022582283,1.0
4.0200000000000005,2.0,19.30579545842378,1.0
4.04,3.0,18.287549122333825,1.0
4.0600000000000005,4.0,18.608407105525036,1.0
4.08,5.0,18.360605496701687,1.0
4.1,6.0,18.697343368268314,1.0
4.12,7.0,16.89313581663521,1.0
4.14,8.0,15.32089492589902,1.0
4.16,9.0,15.456154729519413,1.0
4.18,10.0,15.249284443562175,1.0
4.2,11.0,15.191883022652386,1.0
4.22,12.0,15.822925761764678,1.0
4.24,13.0,15.562302364094993,1.0
4.26,14.0,16.009479574337927,1.0
4.28,15.0,17.57094085812537,1.0
4.3,16.0,18.975239137359555,1.0
4.32,17.0,19.08498076439439,1.0
4.34,18.0,19.58622137349314,1.0
4.36,19.0,19.513452520093715,1.0
4.38,20.0,21.32495165348819,1.0
4.4,21.0,18.76498170664826,1.0
4.42,22.0,19.36631102287855,1.0
4.44,23.0,19.94904037131853,1.0
4.46,24.0,20.364299390976377,1.0
4.48,25.0,19.85599698602097,1.0
4.5,26.0,21.41191145143918,1.0
4.5200000000000005,27.0,20.585162867861047,1.0
4.54,28.0,18.197296120709044,1.0
4.5600000000000005,29.0,18.40005944349777,1.0
4.58,30.0,19.152795474048343,1.0
4.6000000000000005,31.0,19.931373876753046,1.0
4.62,32.0,20.10189197464302,1.0
4.64,33.0,21.14692508734297,1.0
4.66,34.0,20.686337580322526,1.0
4.68,35.0,19.006745175173165,1.0
4.7,36.0,19.125687378447868,1.0
4.72,37.0,17.988555045392378,1.0
4.74,38.0,17.192744235693965,1.0
4.76,39.0,16.905452793454725,1.0
4.78,40.0,18.928269766885737,1.0
4.8,41.0,19.216148660140412,1.0
4.82,42.0,0.0,0.0
4.84,43.0,0.0,0.0
4.86,44.0,0.0,0.0
4.88,45.0,0.0,0.0
4.9,46.0,0.0,0.0
4.92,47.0,0.0,0.0
4.94,48.0,0.0,0.0
4.96,49.0,0.0,0.0
4.98,50.0,0.0,0.0
5.0,1.0,0.0,0.0
5.0200000000000005,2.0,0.0,0.0
5.04,3.0,0.0,0.0
5.0600000000000005,4.0,0.0,0.0
5.08,5.0,0.0,0.0
5.1000000000000005,6.0,0.0,0.0
5.12,7.0,0.0,0.0
5.14,8.0,0.0,0.0
5.16,9.0,0.0,0.0
5.18,10.0,0.0,0.0
5.2,11.0,0.0,0.0
5.22,12.0,0.0,0.0
5.24,13.0,0.0,0.0
5.26,14.0,0.0,0.0
5.28,15.0,0.0,0.0
5.3,16.0,0.0,0.0
5.32,17.0,0.0,0.0
5.34,18.0,0.0,0.0
5.36,19.0,0.0,0.0
5.38,20.0,0.0,0.0
5.4,21.0,0.0,0.0
5.42,22.0,0.0,0.0
5.44,23.0,0.0,0.0
