time,beamID,lineOfSightWindSpeed1,lineOfSightWindSpeed2,lineOfSightWindSpeed3,lineOfSightWindSpeed4,lineOfSightWindSpeed5,lineOfSightWindSpeed6,lineOfSightWindSpeed7,lineOfSightWindSpeed8,lineOfSightWindSpeed9,lineOfSightWindSpeed10,isValid1,isValid2,isValid3,isValid4,isValid5,isValid6,isValid7,isValid8,isValid9,isValid10
0.0,1.0,17.501859664207394,18.69570693416494,17.693993932272306,16.85308732486618,18.00294424896376,17.92711568152948,18.452116158876073,17.88498005861615,17.519721640880935,18.26769572784577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,2.0,18.197525444598078,16.506678208750213,16.583253338249776,16.127482959413292,16.746949821975956,16.11072217280265,16.83826740500855,16.07583837656916,16.1685648446092,16.83404763143075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,4.0,20.794471111507693,19.959422530234058,18.9740402343039,18.754242139275007,19.609916955901777,19.74220931886605,19.335936266075407,18.59635698313808,18.330843113271605,19.957613367551087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,18.623282907075268,18.7074527002129,16.849496794134716,17.305758122989165,18.60864433538855,17.968989234215275,18.903471279561227,18.62896660276295,18.28393704158902,17.707765691921157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.25,2.0,16.772213298006832,16.087845726505744,17.131057521961424,16.538648659434493,16.670932760704407,15.95129191979806,15.868625364323334,16.498360389003896,16.87518109736186,17.27203547382221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5,3.0,16.835904161748257,17.553423617985175,20.82995288486327,20.907035544217873,20.200187818078234,20.454701824727405,20.04857349221743,19.59753634062578,18.41955291165559,17.03181575650446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.75,4.0,19.99313676755378,18.93973639263986,18.718015526546736,18.33868941253741,18.688376653577524,19.046936778234922,18.516276706076553,18.749053764661074,18.927287360153276,20.48195693228138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,3.0,17.383767504331182,18.834687035846493,20.27836044293276,19.49067822040772,20.46564490096798,20.447147085353237,20.284768105162847,19.63805590679991,18.259446812658823,16.876006245935987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,17.161273916998663,17.900774745481687,16.92659370145174,17.63523006593332,16.99818044491302,17.041353404801153,17.58490377694221,18.612235955435928,18.83047362057307,18.03524716905835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.25,2.0,16.00855034604379,17.027448679566167,18.565741671483213,16.42646868422749,15.738357804931447,15.821543187332864,15.599532169443915,15.899872926074305,16.8596998916508,17.753040462556136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.75,4.0,18.600600543568238,17.793938506512692,18.159313326011933,20.14735825689577,20.342101351405653,21.51571534705061,21.240148839189114,20.505506514584958,21.318190831095748,21.820776291611367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,1.0,15.473702608980094,17.45877358781353,17.00743032931021,16.52830652696346,17.193899135373005,17.30697753787917,17.724170435943208,17.741447048540252,17.122471630790844,16.09820697468467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,3.0,18.575791103501018,19.04814234403198,20.448109094078546,20.878904135521132,20.098011759790417,20.03885009464777,19.5651356723043,18.25194380783718,17.22089356278735,16.448217150374177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.75,4.0,17.63709034707595,18.143772487321705,19.27811147095701,20.169590494243522,20.62228666917296,21.545378680487776,20.869304472131805,21.465377832184352,20.95703319393819,21.62885541208332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.25,2.0,17.96498641251959,17.107674023512082,15.759683006247204,14.157708570445891,16.54033650382315,17.117450668242203,16.96569017870663,17.138339628766076,16.44051985175996,17.05334013955018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,17.84752693836913,19.809267693276052,18.302249697504347,16.4254392111889,17.157426725687824,16.26868554412716,16.898568380046804,17.2286303599874,17.42999669994939,16.376796713420244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.25,2.0,16.577431341624816,15.604439399537792,15.670752001880977,15.175936347508333,18.24297125390768,18.22728013088981,17.414204755048864,17.303402173731136,17.364721712323743,17.473853142115665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,4.0,19.293618270464165,18.616172982739304,19.035502297239148,19.76908229955722,17.673602723065986,18.926602577540844,19.72126297785159,21.00011913094861,20.922114864393755,21.060207386069504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,1.0,18.535542399229417,21.087894038775225,18.26657480494654,17.637451810999856,17.8981295706198,17.773354278877196,17.968516575316766,18.238766459913908,16.579195605110243,16.812540719738408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,3.0,20.51243667021727,20.329591073833534,21.144644191298344,20.267744841965634,18.308720017020523,18.445828821253443,18.79455588575309,17.353092762587643,18.315859368058454,18.65212677351695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.75,4.0,18.729179397857816,19.089727741316146,18.663829893491197,18.597587849665803,16.170649393486567,17.636632740467142,18.93367906777865,19.200690305505887,18.77530866953781,18.72276614936139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,1.0,18.36378360576198,19.968046720248886,17.27631333403341,17.556609343566098,18.057998320594532,17.3965451305511,16.95807039692507,16.617798150835412,16.531572186016483,16.539518298148174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.25,2.0,16.136792662164346,15.749795048182316,15.568120992343347,15.957433544249916,17.160416272090576,16.362683206316646,15.682999937096096,15.819398348572166,16.31731637681892,16.37315288198899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.75,4.0,17.520942256054617,18.976320856125582,18.68557593456698,18.402063464040275,16.59409652363862,17.59102735882164,18.31866253040089,17.38131523972992,18.544704938342292,19.01267281430684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.0,1.0,17.155033057219306,19.17903485231828,17.50038202742745,17.542808892107303,17.05700572238235,16.172538615771433,16.748434984508375,17.178292887880723,18.111830379967873,18.564009879635716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,3.0,20.88903673672054,21.27614410427564,21.194327347550946,19.34631681734398,17.746573956784555,18.242953545233064,17.824694120426084,18.72826896975036,17.905940221132443,18.69448957473091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.75,4.0,19.00816866719801,19.8197494645925,18.669329385837557,18.609316089934303,17.155751618442963,19.04670699172544,18.575840924488883,18.53934636478142,19.181770403703887,19.815718440527874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,3.0,20.798572408608397,19.782113002002436,20.833855722086685,19.742481911980246,18.46199960371888,18.878989234923896,18.193268735345747,18.71757396242555,17.586287429125544,18.38655493271361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1.0,17.327185002206768,17.984285401576816,17.346059250820787,17.1392223261653,15.607765502545378,16.276172897266253,17.645409360794208,17.85590596066621,18.386222146967896,19.450748701207893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11.25,2.0,16.234220373548137,16.86486594271096,16.90847627167077,15.520382820058455,15.678944437603164,15.31212902162961,14.786563494352103,16.676919211253534,16.792029030260807,17.266969857073132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.75,4.0,18.499274259203162,19.50305846000626,18.172328196682454,19.314322785403224,18.58809141071057,19.79981939704134,19.418940237886076,18.82094170247476,20.078673600806066,20.98678631985211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12.0,1.0,17.16896442960129,17.40558971840232,17.91983232614618,18.394206727724164,17.28923704983812,17.15817330370904,18.257621705840002,18.455490550818077,19.058647544728604,20.58469119378354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,3.0,18.73792829235548,18.17753068868318,19.5839119182925,17.289664336717397,18.246402632427195,18.799399989307346,18.102725934014213,18.867833780166034,18.240920107058685,19.190729779339833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
