time,beamID,lineOfSightWindSpeed1,lineOfSightWindSpeed2,lineOfSightWindSpeed3,lineOfSightWindSpeed4,lineOfSightWindSpeed5,lineOfSightWindSpeed6,lineOfSightWindSpeed7,lineOfSightWindSpeed8,lineOfSightWindSpeed9,lineOfSightWindSpeed10,isValid1,isValid2,isValid3,isValid4,isValid5,isValid6,isValid7,isValid8,isValid9,isValid10
0.0,1.0,15.872970520241008,16.27031386337609,18.10048103601216,19.82912503653288,21.27017029081484,20.05109065028688,19.41968923050523,20.10470649309315,20.183470943845204,20.3848621734966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,2.0,13.723456640324653,14.742525329946766,16.795612319223554,15.352169409626685,13.745919294618522,14.049036064892434,14.735330416228356,14.27494714933897,14.818986583842882,13.74764960793517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,4.0,17.691022150619723,18.324934391434567,17.56863106092992,17.86236001467228,18.70996041843941,19.098907881389227,19.383538715298744,18.96089659199246,17.965077065130377,18.876165728070713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,17.860008858600857,16.768618723959985,17.752866087622486,18.942577642785793,20.59111013065573,19.401348261239285,19.734834125299265,19.48629243920577,19.316732251736852,19.18677095266784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.25,2.0,14.306104203647251,15.975561576795036,15.772869186803186,15.140615887911366,14.996247616981702,15.77762772609191,16.615291101559983,15.608608151449243,14.73378032646246,13.976274228922412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5,3.0,15.233905973037041,16.02249872083825,17.263273393758258,15.712960086734356,14.743052260919413,14.055877138878365,15.699254053687596,15.782884058064703,15.660358156231393,15.304795307239193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.75,4.0,17.025684842165997,17.808231495780127,17.198860689286025,17.29916479398756,17.595818027901995,17.95441472548987,18.11349957002149,18.34142485768698,18.527952395951406,19.38840308664344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,3.0,15.953037286964095,16.656482101607114,16.363632879262877,14.301616915118663,14.629025955654518,14.816664890227358,15.13730786662428,15.974136739628134,15.288776384991426,16.187387002199333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,17.01901487783639,16.05272646341841,17.822859186534703,19.851093288279177,20.195652050594493,20.13116355556455,20.07642731389744,20.761000708991606,20.77110603903144,20.184820567306634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.25,2.0,16.374196378334396,16.545957027234177,16.036356078760058,15.103373995839796,16.104511786938403,16.09286688120874,16.619058262318443,15.759972160238044,15.285145320166867,13.891391860851865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.75,4.0,17.498543857365547,18.472994001433612,19.475137914099907,18.91036714713971,18.881105169856077,19.80757046865933,20.264116889326537,20.150147093638115,19.892335268906294,20.36259195835725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,1.0,18.00403871875974,17.213607197792033,18.04689465508025,19.318234479010215,20.20099180618405,19.757968955173578,20.071811429420478,19.91312634910885,19.371519883460742,19.226076600631025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,3.0,17.47757430900028,15.789207257003337,14.806937075196535,14.388060149452953,15.396603852891463,16.277334627864693,16.34133428051754,17.52647970728171,16.561078853263382,17.555677034674428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.75,4.0,17.509308844046032,18.7352534134413,18.55252200739489,17.792992080071393,18.643807174102292,19.411174222270642,20.67574074986932,20.431888285403296,20.001272607337437,19.50601145442364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
