time,beamID,lineOfSightWindSpeed1,lineOfSightWindSpeed2,lineOfSightWindSpeed3,lineOfSightWindSpeed4,lineOfSightWindSpeed5,lineOfSightWindSpeed6,lineOfSightWindSpeed7,lineOfSightWindSpeed8,lineOfSightWindSpeed9,lineOfSightWindSpeed10,isValid1,isValid2,isValid3,isValid4,isValid5,isValid6,isValid7,isValid8,isValid9,isValid10
0.0,1.0,16.128714685193607,16.097998968377663,17.271732830643014,16.718311969146814,18.373752574311997,17.309846541346097,16.81174547404259,15.91692342634062,16.39619717466066,15.971105821984555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,2.0,17.210437628157166,17.092912752531223,16.760213911203866,15.87169949974943,14.039327991938107,12.713608202281012,12.275929154116922,13.053262711408856,13.790930301641476,14.454334103346426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,4.0,14.623401614113323,14.925220178524945,13.997320161597514,15.428263100103804,17.442026593538575,17.484873096549542,16.958753038874313,18.827247778253337,18.895661721116152,18.96841515365827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,15.888303962284091,16.45086898705547,17.527799520369154,16.369979565290205,16.99262383979595,16.233316184703234,16.871297003287445,16.321520672879128,16.68661976737052,16.035603820856885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.25,2.0,16.853142008146513,17.285078034172855,15.72549474689816,13.61621183461056,14.590316687029992,15.070829288565863,15.042936856630325,15.616614587358972,16.189083664686628,16.565775505497488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5,3.0,14.071748380528483,14.015684990333487,14.667470369900355,16.20772244362075,18.51149028239123,17.91896817848209,17.58299170349191,17.661060155814667,17.130999764561043,16.975792085762027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.75,4.0,15.249407024636131,15.272386943008827,14.67392113741762,15.582637673584507,17.510872404559468,17.640872711649884,17.42713270809595,18.982644338116355,18.981556878741262,19.16182458865252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,3.0,15.988316319603296,15.405102687397646,16.142051469351497,17.465938192539117,18.56282490335417,18.204596464154704,18.307891904057954,17.868250832117788,16.94476141693186,16.225091259462303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,17.140363736686346,16.25835276268411,16.077882823624762,15.617029124619012,16.885478674028526,17.394602152542433,17.573193556121172,17.34684167180846,17.717278437234857,16.970575234028836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.25,2.0,16.428811884049637,16.593491106668715,14.850634626577627,15.42959149861194,17.593677969555912,17.166534482722312,17.431132537980094,16.72687150469627,17.015283081947786,16.831740938151263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.75,4.0,14.32761385250023,14.9262300734543,15.404887675407286,17.230728077315728,19.00640877984854,18.042413110987003,18.542256187919364,18.88094339364764,19.40742207278069,18.487893861581863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,1.0,16.457772596462426,15.22135848709871,16.130672104823642,16.796179496730584,17.752376380859,19.121544078610857,19.014066684590052,18.64702152806941,18.833718272906452,17.22615765441208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,3.0,15.898197095135801,17.21617451602796,18.297004957428804,18.608585863985294,18.08065100541766,16.857841028112478,17.41999113920765,16.40957932832505,15.952738308294663,16.125130879740308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.75,4.0,14.93569032329486,14.824154233169283,16.43274134429079,17.579839513730988,18.864671392031063,18.497178068800487,19.329811150943613,19.78495128217389,19.731036104731906,19.01583620018055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.25,2.0,15.856418651240132,16.034007433225522,16.772042525009883,16.919484426722306,19.382937565619308,18.172042565736483,18.050685976597464,17.509145736976382,17.74793287506966,17.46110999381135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,15.745868917936223,15.989918850497698,17.189232476087533,16.479968747481216,19.869725394383025,20.24790624877631,19.03344478902554,18.600340039794794,18.632588349993025,18.748753581161598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.25,2.0,16.484029211618964,15.657333833983975,16.99001072467313,18.56013655304435,19.58441804037032,18.7310866655757,18.55397546742163,18.178268875291316,17.173508912959797,17.33812057539567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,4.0,13.916288016078374,16.46374457946307,18.03767258123587,17.973064957202283,19.71442936939434,18.576783830735113,19.165114310916717,19.405620958907733,18.735115409075856,18.216211143978445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,1.0,16.055492896493725,16.28012771988916,16.5996819620837,17.54991050096076,20.26172377575045,20.027693564668475,19.074153856465177,18.12493814456006,18.125802455189593,18.636646657302194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,3.0,15.024990724921862,16.96877564630886,17.75714647493105,18.75749028597196,18.440800718481288,17.912738257525504,16.954393632153366,15.691809103838679,15.819887869469012,17.31228655384628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.75,4.0,15.480545238407348,17.05692772443667,18.665547129783043,18.844837758562154,19.537216570412415,18.804147637357936,18.993993791934386,17.920763859996175,17.624916837565337,17.044414347190884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,1.0,16.14944765537765,16.26286360488593,17.031810085472816,18.144904166619003,19.70924570910291,19.60758420582151,18.663898463916993,18.560304377306235,19.064512492837792,18.015432358586615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.25,2.0,18.155311922436187,17.134193878811434,17.099392648588275,16.556959354663647,17.370947293127852,17.14857180787309,16.908126272727483,16.649017157384954,15.011838228321622,14.458052329307478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.75,4.0,14.690497212257332,16.576239874570145,19.47282571899747,19.3083551461357,19.94202106104114,18.95892798898138,17.53827306117162,17.546588795386796,17.669601686592042,17.10020456817121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
