time,beamID,lineOfSightWindSpeed1,isValid1
0.0,1.0,15.14163726615499,1.0
0.02,2.0,15.66801461851193,1.0
0.04,3.0,15.23354997121288,1.0
0.06,4.0,15.916255284661553,1.0
0.08,5.0,15.438474790829142,1.0
0.1,6.0,15.653861752753809,1.0
0.12,7.0,16.74077782741018,1.0
0.14,8.0,15.812035578943423,1.0
0.16,9.0,15.914216109834905,1.0
0.18,10.0,16.79127372911368,1.0
0.2,11.0,17.54164627275682,1.0
0.22,12.0,17.216725398793734,1.0
0.24,13.0,19.66139078135034,1.0
0.26,14.0,0.0,0.0
0.28,15.0,0.0,0.0
0.3,16.0,0.0,0.0
0.32,17.0,0.0,0.0
0.34,18.0,0.0,0.0
0.36,19.0,0.0,0.0
0.38,20.0,0.0,0.0
0.4,21.0,0.0,0.0
0.42,22.0,0.0,0.0
0.44,23.0,0.0,0.0
0.46,24.0,0.0,0.0
0.48,25.0,0.0,0.0
0.5,26.0,0.0,0.0
0.52,27.0,0.0,0.0
0.54,28.0,0.0,0.0
0.56,29.0,0.0,0.0
0.58,30.0,0.0,0.0
0.6,31.0,0.0,0.0
0.62,32.0,0.0,0.0
0.64,33.0,19.351555603307308,1.0
0.66,34.0,19.756812995917446,1.0
0.68,35.0,21.342387735544285,1.0
0.7000000000000001,36.0,20.19189578140746,1.0
0.72,37.0,20.42235055237334,1.0
0.74,38.0,20.45614739428761,1.0
0.76,39.0,20.396116424093726,1.0
0.78,40.0,18.98800436328494,1.0
0.8,41.0,19.52652117589213,1.0
0.8200000000000001,42.0,18.936049196138676,1.0
0.84,43.0,18.235417247560473,1.0
0.86,44.0,18.3165952530398,1.0
0.88,45.0,17.840029196840604,1.0
0.9,46.0,17.177722106329867,1.0
0.92,47.0,16.076869924965763,1.0
0.9400000000000001,48.0,15.248606343696123,1.0
0.96,49.0,15.507799226035537,1.0
0.98,50.0,15.196314901501509,1.0
1.0,1.0,15.361140623136844,1.0
1.02,2.0,15.762800887356464,1.0
1.04,3.0,14.747793757204873,1.0
1.06,4.0,15.35956221094182,1.0
1.08,5.0,17.347370745737564,1.0
1.1,6.0,16.221825917227527,1.0
1.12,7.0,17.10346776839076,1.0
1.1400000000000001,8.0,16.997129853160597,1.0
1.16,9.0,15.935313619010817,1.0
1.18,10.0,17.275395011736165,1.0
1.2,11.0,17.64191052256674,1.0
1.22,12.0,19.094807489705268,1.0
1.24,13.0,19.959085072278164,1.0
1.26,14.0,19.808920310906757,1.0
1.28,15.0,19.675703745508677,1.0
1.3,16.0,20.7829220178943,1.0
1.32,17.0,19.96919983866486,1.0
1.34,18.0,19.84646124603081,1.0
1.36,19.0,19.599780261544442,1.0
1.3800000000000001,20.0,20.08694000209704,1.0
1.4000000000000001,21.0,20.230004342366506,1.0
1.42,22.0,18.29685083671967,1.0
1.44,23.0,17.917072984181544,1.0
1.46,24.0,18.296124551364272,1.0
1.48,25.0,18.204116501502646,1.0
1.5,26.0,17.38966851223371,1.0
1.52,27.0,17.480866391806064,1.0
1.54,28.0,18.90007876056208,1.0
1.56,29.0,20.407659131916386,1.0
1.58,30.0,20.533830972701367,1.0
